Mean,StDev
1,-0.088513856
3.5,3.045706555
1,1.347385862
1,1.744107787
1,0.604784215
1,1.015538005
1,0.159823239
6,6.402123876
3.5,3.311177634
4.75,4.652680856
2.25,1.721274698
3.5,4.009369218
2.25,2.570325964
2.25,2.766987251
2.25,2.376223985
2.25,1.646952103
3.5,3.542897155
2.25,2.183414654
3.5,4.531850856
2.25,1.500805517
4.75,4.493658628
3.5,2.496031487
3.5,2.348098465
3.5,4.28303134
2.25,2.181780225
2.25,2.536167562
1,1.783625004
6,6.436502749
1,0.700979833
1,0.62650266
3.5,3.1069375
3.5,3.351556816
3.5,3.312722125
4.75,4.637013601
2.25,2.413835665
1,1.760192205
4.75,3.051153059
1,1.171577222
3.5,2.354662427
2.25,1.483189333
1,2.328503754
1,1.415600424
6,6.631892501
1,0.868605061
3.5,2.935993314
6,4.75504968
2.25,2.068042356
1,1.425670275
4.75,4.216345576
6,6.685076359
1,0.551127077
4.75,4.776212825
2.25,2.146883509
2.25,1.36389134
3.5,2.345250356
2.25,2.778813788
4.75,6.131853119
4.75,5.244667202
4.75,4.434367468
1,0.252214007
2.25,2.498921309
3.5,3.568483667
6,6.615485745
1,1.150776966
1,0.570908735
6,5.410331459
6,5.805823999
1,2.119654583
1,1.737440158
6,5.622035628
1,1.414932228
1,0.15284636
1,0.863343627
2.25,3.698734514
1,0.30752152
2.25,1.108758779
6,6.377302041
1,1.111917677
6,5.901072341
2.25,1.953172774
3.5,4.061634231
6,5.192186425
1,1.020081267
2.25,3.370080262
2.25,2.972334497
3.5,3.511239938
3.5,2.422061805
4.75,4.703229345
6,7.365185949
4.75,5.759782189
4.75,5.156187957
2.25,1.996862602
4.75,5.252185355
3.5,3.159748963
2.25,0.652924328
4.75,4.609361734
1,1.123069001
1,1.706813362
4.75,4.951874752
3.5,3.839794004
2.25,2.022320918
1,2.572064965
2.25,3.090588648
1,1.700641297
6,5.723448956
4.75,4.772795114
3.5,3.629410215
3.5,4.233922968
3.5,2.953916824
4.75,4.911832752
4.75,5.507076522
3.5,3.585518376
2.25,2.284517552
4.75,4.407945364
4.75,3.48141134
4.75,4.766851812
6,6.01669529
3.5,3.536963529
2.25,1.417506156
3.5,3.58771253
6,5.810719833
1,0.31356873
6,5.813024094
1,1.389377596
1,0.692080662
4.75,3.981206802
2.25,2.141523983
1,0.876445001
1,-0.416782947
6,4.875709063
2.25,1.067361409
2.25,1.736023099
3.5,2.914643334
2.25,2.863830637
3.5,3.448683946
3.5,3.361706464
2.25,2.66876036
1,0.798799619
3.5,3.38187843
1,0.939216461
2.25,3.128466257
3.5,3.470251542
4.75,5.578781785
2.25,3.55038894
2.25,2.056079441
6,6.681485005
4.75,4.343740761
1,-0.720751997
6,6.764610061
1,-0.030941525
1,0.712798029
4.75,5.12875897
1,0.269009251
6,6.588262958
2.25,2.487956831
6,6.775711802
4.75,4.357714277
4.75,2.995318498
2.25,2.429392377
2.25,2.546653349
2.25,2.406081264
3.5,3.841684222
2.25,1.393952595
6,6.503531605
4.75,5.880231023
2.25,2.120332478
1,1.568952401
4.75,4.283077182
2.25,2.01055496
1,1.680412803
2.25,2.77270243
3.5,3.655409304
2.25,1.02695906
2.25,2.268491981
6,6.525559258
2.25,2.381211293
3.5,3.519470439
6,5.121092867
1,0.708704599
4.75,3.335181197
6,5.320017549
3.5,2.806129516
3.5,3.634872101
1,0.268795704
1,0.792887155
2.25,2.353891785
1,1.679625253
1,1.416144754
2.25,3.025442787
3.5,3.501520835
1,3.127594948
1,1.223350389
3.5,4.364392579
4.75,5.25423578
6,5.688514549
3.5,3.514634944
3.5,3.05621175
3.5,3.611072637
3.5,1.716913989
1,0.778211367
1,2.285019223
1,1.064028803
1,0.78514958
3.5,3.040402329
2.25,2.991160322
2.25,2.059555969
6,6.469586449
2.25,2.606081211
1,0.894077468
3.5,2.84120312
3.5,3.397564066
1,1.225904594
4.75,5.535247825
4.75,4.873692936
6,5.673972753
6,6.166779619
2.25,2.84275677
2.25,1.132079573
4.75,3.394058338
2.25,1.845933086
6,5.640956304
4.75,4.433208034
2.25,1.544252706
6,7.218614262
2.25,2.585936122
6,5.050152918
2.25,2.423771386
4.75,5.755919002
6,6.170215722
6,6.241368113
6,5.281110843
2.25,2.464135915
4.75,5.990617262
3.5,4.093879745
4.75,5.028090511
2.25,2.664091632
3.5,3.436677907
3.5,3.983990639
4.75,4.095997534
6,5.903535036
4.75,5.061285743
6,7.044523949
4.75,4.380419396
1,-0.477744687
3.5,3.37913352
6,6.586703261
4.75,5.487728752
2.25,1.167783046
2.25,2.668458674
6,5.251445667
1,1.063135948
3.5,5.079499965
6,7.110574121
4.75,4.65209066
3.5,4.304240382
6,5.436004476
6,6.346527259
3.5,3.301861276
4.75,4.477342261
4.75,5.930969542
3.5,3.422546832
2.25,2.112226434
1,0.676940818
4.75,5.228412412
1,1.669484302
2.25,2.021400069
3.5,3.772579436
2.25,1.801064925
3.5,3.370635387
6,5.569788367
4.75,6.004191577
3.5,4.042759403
3.5,4.855323336
2.25,1.920644296
1,0.22226757
3.5,4.275532119
6,5.769284071
4.75,4.009292473
6,6.180263876
3.5,3.334004485
4.75,4.73305333
2.25,1.702221134
1,-0.09828977
1,1.10443718
1,0.768273299
1,0.38583316
3.5,3.527223644
4.75,4.943738162
6,4.795862838
3.5,4.242505879
2.25,1.502756514
1,2.489194546
3.5,4.012876826
1,1.601988679
6,6.733090476
6,5.901279287
6,5.408195376
1,1.149432443
1,2.153605469
2.25,2.513805954
4.75,5.14866831
2.25,1.511828624
4.75,4.967940653
6,5.093183371
6,6.328633897
6,5.948684783
6,7.538754622
3.5,3.75808467
4.75,5.102876077
4.75,6.125161047
6,6.650131369
6,5.165548724
6,5.692998045
2.25,1.424259266
6,4.641584706
4.75,5.057248281
2.25,3.095158744
3.5,4.285572054
6,4.702502077
3.5,4.42419984
6,6.297876462
6,6.30106905
6,6.275485989
3.5,2.649677538
1,1.473635627
1,1.299876746
2.25,2.138925931
4.75,4.087955896
4.75,5.015561575
4.75,4.154452935
2.25,2.698331603
1,-0.116272311
2.25,2.171419446
1,-0.122529801
6,4.638661005
4.75,4.886053702
6,5.114141921
3.5,3.033900655
4.75,2.959511943
6,5.792147977
6,7.1710071
6,6.187604085
6,5.723791289
3.5,2.753548531
1,1.623280438
6,7.160144018
3.5,2.565507818
3.5,3.675339447
2.25,1.969575738
3.5,4.464881719
3.5,4.236997995
2.25,2.7660407
1,1.612963591
4.75,5.295274755
2.25,2.429214123
1,0.398457431
6,6.712159392
1,0.536458169
2.25,1.495490153
1,0.471986941
2.25,2.697709247
6,4.455966467
2.25,1.558864504
6,5.502664007
2.25,2.295429855
6,5.42516905
1,0.408756123
4.75,3.840012126
6,5.466520695
6,7.085125482
1,1.18013715
3.5,3.166156286
1,0.324501454
4.75,5.07500792
2.25,2.322838805
1,1.540300061
3.5,3.887562172
1,2.680587841
4.75,4.842973657
6,6.093390591
4.75,6.45399838
6,6.101994398
4.75,5.164953843
3.5,3.813570835
1,1.962053165
2.25,1.680127377
4.75,3.505188816
2.25,3.518579119
3.5,4.17259324
4.75,5.540389948
6,5.524814193
2.25,0.711105448
1,1.646254875
1,2.908554141
3.5,2.59564151
4.75,4.969925613
2.25,3.836340361
3.5,3.72329914
3.5,3.089418186
3.5,2.86251369
6,6.073957382
4.75,5.960743748
2.25,2.445871572
6,4.968830126
6,7.715950536
4.75,4.079814033
4.75,5.916381662
4.75,4.578451664
6,5.76210357
1,2.372954181
6,6.080579805
3.5,3.393000216
4.75,4.006303577
1,-0.516476107
3.5,2.93429108
1,0.58978282
4.75,5.285188149
1,1.109781786
1,1.487558298
1,0.757324362
2.25,1.737032594
1,0.329028122
2.25,1.019911787
4.75,5.340388343
2.25,2.728352223
6,6.729643416
1,0.225174965
2.25,2.43133154
4.75,4.391647299
6,6.178424701
1,1.937035068
1,-1.087587731
1,0.985357976
1,3.322091367
1,0.606957529
3.5,3.830430366
1,1.235695481
3.5,3.512208269
3.5,3.60989959
3.5,3.228921998
4.75,5.591587879
3.5,4.757609834
6,7.212269576
2.25,1.77806018
6,5.723732116
3.5,3.083264377
1,0.146665849
6,5.254799061
4.75,3.188230196
3.5,3.01017443
4.75,6.007070051
1,1.574352287
6,6.254894159
1,0.75149561
6,5.765638613
6,6.946330977
1,1.412207079
2.25,0.973941346
1,0.644338303
6,5.656421781
3.5,1.580555646
3.5,2.621927997
3.5,3.093220254
4.75,5.706705094
6,5.484576063
6,4.892461184
6,6.004604835
2.25,0.342325495
3.5,3.987236729
3.5,3.808557598
4.75,4.725434853
2.25,2.938455368
6,6.282001823
6,6.989016707
4.75,4.904027955
4.75,4.391021622
2.25,3.63010362
3.5,3.985548745
6,5.824200592
6,5.681135438
1,0.805158607
2.25,3.141746059
6,5.371113922
6,5.854896472
4.75,4.023148612
4.75,3.842630707
1,0.532246764
2.25,3.44862841
3.5,3.512394608
4.75,4.855741178
4.75,5.705097826
2.25,3.290940563
4.75,4.090151213
6,5.628160691
4.75,5.400234028
1,1.018828948
2.25,3.046591095
4.75,5.302718687
4.75,4.551195955
3.5,3.177772981
6,6.226019047
3.5,3.769939608
3.5,2.064145924
3.5,3.023245988
2.25,1.778651606
1,0.918965566
4.75,5.979995599
6,4.955800577
1,1.406414867
6,4.905462737
1,1.808760532
6,6.42976138
2.25,1.563857428
6,6.572989406
3.5,4.825791983
4.75,5.276340874
1,0.92125798
3.5,3.889560822
6,5.899925337
2.25,1.921142126
4.75,4.88604924
1,-0.082351348
6,6.881953505
1,1.187418583
6,7.448652799
6,4.38410294
6,4.941352974
3.5,3.186108696
1,1.652110164
1,-0.168427638
2.25,3.019283724
6,5.438066567
1,1.894796242
2.25,1.772444264
6,5.303991125
3.5,4.408253508
3.5,2.168671578
3.5,4.043126243
1,0.456107229
4.75,5.280627502
4.75,4.354160381
3.5,3.325754178
6,7.564363541
6,6.456978443
4.75,5.056025304
3.5,3.277745839
1,-0.102991215
4.75,5.201097044
6,4.80702674
4.75,4.62473756
2.25,4.069985549
4.75,3.590787469
1,1.75611975
4.75,5.589921208
2.25,1.212765841
6,5.619322155
1,1.066013412
2.25,1.782660741
2.25,1.262338422
1,-0.381405144
4.75,4.087742419
4.75,3.798085429
2.25,2.125635268
2.25,0.693115217
6,5.742444053
4.75,4.136865648
2.25,2.378597494
1,1.981021898
3.5,4.164819899
2.25,3.576870418
1,1.785118589
4.75,4.640203946
4.75,5.045417729
3.5,3.201146456
1,0.855694461
6,6.583270758
6,5.644212891
3.5,3.038451719
6,6.521998542
2.25,2.577115394
6,4.638540267
1,1.130570874
4.75,4.816491303
4.75,3.60026501
4.75,4.612779071
2.25,2.375854425
6,6.071983811
4.75,5.783886916
4.75,3.538803402
1,1.888228869
3.5,3.879581242
1,-0.087155309
1,2.133594129
1,1.52226729
4.75,4.695196869
4.75,4.850140519
6,5.953170267
3.5,2.716899029
2.25,2.227344927
6,7.053639242
3.5,2.718335466
3.5,5.236097651
1,0.536577939
3.5,2.647181371
2.25,2.57735185
1,1.231110593
3.5,3.705276023
3.5,3.02588182
6,5.751117891
3.5,4.170461715
6,7.444308096
4.75,6.973953622
1,0.965784192
3.5,2.879576957
6,5.451232634
