Mean,StDev
7.5,6.513110219
6,5.038536205
7.5,7.651695369
1.5,2.269787228
3,2.211310939
7.5,5.523799227
4.5,4.945423505
4.5,4.730635472
1.5,1.834736308
4.5,4.225430882
6,6.639366081
3,3.546803812
1.5,0.884440237
6,8.358324356
4.5,4.309938703
3,3.89690013
1.5,1.449471858
1.5,1.057790753
1.5,1.183605651
6,6.256900258
3,2.69339049
1.5,1.217659707
7.5,8.728856238
6,7.212737203
7.5,7.189974572
6,5.45581674
4.5,4.065770797
3,2.89264711
7.5,8.520154139
3,4.058780969
4.5,3.557134558
4.5,4.139635712
1.5,1.904989531
4.5,4.488197129
6,4.537435467
1.5,1.68047057
6,5.902210625
1.5,3.370387584
6,5.467219297
7.5,6.690374241
3,2.916564547
3,2.345428644
4.5,3.654513303
1.5,0.511173636
4.5,3.83003788
7.5,6.330418203
1.5,0.826313852
1.5,1.741562375
3,2.810966762
3,3.825833902
3,3.647579504
6,6.161090144
4.5,4.575490571
4.5,3.668326266
1.5,1.605556957
3,3.429409594
6,5.22818721
4.5,3.848275375
6,6.648842004
6,7.443356283
3,3.170172762
4.5,4.217605308
4.5,6.671083635
4.5,5.157080566
7.5,5.951016713
1.5,1.033735762
6,5.821461336
1.5,0.683001107
3,1.751215395
1.5,0.944744271
7.5,6.986104087
1.5,2.345969189
3,3.252193244
7.5,8.206754333
3,4.792919155
4.5,3.51370158
3,2.812756659
3,3.54265489
6,5.622400577
1.5,0.528598357
1.5,1.688670578
6,5.891685953
7.5,7.735576431
1.5,2.383413556
6,5.549417409
7.5,8.705373269
1.5,0.266836282
6,5.651108905
4.5,4.151960428
4.5,5.85253037
6,3.998673509
6,6.882615036
7.5,7.537303449
1.5,-0.267027682
6,6.583190136
7.5,6.338070994
1.5,1.663301794
7.5,8.986053274
4.5,4.137440701
3,3.423298185
6,7.814782399
4.5,3.476953264
6,6.146584971
3,3.314978913
7.5,8.416184859
6,6.636105979
6,4.157509509
3,0.989685752
6,5.413998406
7.5,6.096408357
7.5,8.077717491
3,3.43898414
6,6.645827132
6,6.943923109
6,4.615200683
1.5,0.93514111
4.5,4.26042927
4.5,3.188610177
3,4.502873398
1.5,0.377013616
4.5,3.837316484
7.5,6.40647194
3,1.70633966
4.5,5.977128144
7.5,9.692923809
3,2.156876127
4.5,5.947543034
6,7.63944958
3,2.265350151
4.5,3.761241421
4.5,4.771606318
1.5,2.10017234
4.5,4.794334092
1.5,1.595184322
3,2.458485942
3,5.149654804
7.5,8.565165333
1.5,0.768736269
3,2.856629454
1.5,2.810642357
4.5,3.140542068
6,4.687988877
6,7.794070035
4.5,3.639832844
3,3.468422471
3,2.990723485
6,5.428959737
7.5,7.068207973
3,2.780102704
6,5.220972451
4.5,4.350756825
6,5.568085012
1.5,0.50338139
3,1.597015154
4.5,5.488682256
4.5,3.973824456
4.5,4.296421394
1.5,0.845649469
7.5,6.951578276
6,8.12376306
4.5,3.984322172
4.5,3.284075421
3,3.365174649
3,4.355666304
1.5,0.791362443
4.5,2.225226554
1.5,1.057179938
4.5,4.416231876
7.5,7.60720202
6,8.342246296
1.5,3.515962169
1.5,3.155736737
1.5,1.199645432
1.5,1.02012827
4.5,5.045066159
1.5,2.050413177
6,5.057398486
1.5,2.000035194
7.5,8.028922449
7.5,7.575138172
3,3.244078183
1.5,2.609772715
1.5,2.547616978
4.5,3.391758878
1.5,0.94550304
6,5.149402109
7.5,7.708145378
1.5,2.176068131
4.5,4.780607176
3,0.356233291
3,1.908017491
1.5,1.388426157
1.5,0.628995711
3,2.97342578
4.5,3.638304188
3,3.033738866
3,2.566994697
7.5,5.661057751
7.5,6.927765891
7.5,8.333843982
6,6.640716594
1.5,1.629586454
3,3.587242786
7.5,8.932736545
6,6.19714119
1.5,3.777780302
7.5,6.759898987
7.5,6.883437657
4.5,4.609424228
6,5.38928144
4.5,4.759071299
4.5,4.418127705
6,7.338287828
1.5,-0.003494291
4.5,4.165336367
4.5,6.162016297
6,5.802646779
3,2.569663559
3,3.469885647
6,6.949602524
7.5,7.95149873
7.5,6.673641905
4.5,4.23387869
3,5.247438749
6,5.857762202
3,3.174694077
7.5,7.511138741
1.5,2.681749836
1.5,2.736785498
6,6.057419701
7.5,8.531907586
4.5,3.23209318
3,3.75955299
1.5,3.14108086
7.5,9.238218373
3,1.855048014
7.5,8.256468659
3,3.14403216
7.5,8.157437635
7.5,6.769862031
1.5,0.773630266
4.5,5.696774204
3,3.13188668
1.5,1.781187634
6,6.758962327
6,7.76449906
1.5,-0.177181741
3,2.703115729
1.5,1.763169206
7.5,8.124980119
7.5,7.280770933
1.5,1.315934542
6,5.854937788
7.5,8.12389223
1.5,2.570389659
7.5,4.923569562
4.5,5.210968348
3,4.096135658
6,5.01589261
7.5,8.104093602
6,6.138635979
4.5,3.110125081
7.5,6.541861775
4.5,6.296083358
7.5,9.159150496
7.5,8.995064658
6,4.963865404
1.5,1.553601059
1.5,0.308066332
6,4.867827264
3,1.437127004
3,3.840956879
1.5,1.57221455
7.5,6.430303378
4.5,4.34833733
7.5,7.570027033
1.5,2.051132406
3,0.362562559
6,8.025746641
6,5.031273574
3,1.606005527
3,3.496530606
6,7.358778624
1.5,2.658269532
4.5,5.071967091
3,1.96001278
6,4.400318326
4.5,4.690938961
6,6.652687709
7.5,9.643622268
6,4.313180265
7.5,6.474976034
7.5,9.086808325
6,4.359809518
4.5,4.94207168
7.5,8.101667976
3,1.770247843
6,7.317858014
7.5,6.874660335
4.5,4.485981476
6,6.936735859
3,2.404349076
6,6.822112491
1.5,2.140697736
1.5,0.870582567
4.5,4.935627238
1.5,1.710965601
1.5,1.178254573
7.5,7.595949151
6,6.429271781
1.5,2.332940605
3,2.831399511
6,6.6455215
4.5,3.575994316
4.5,4.268188262
3,3.940041236
6,6.102916616
1.5,2.45352687
3,2.245000159
7.5,6.969618798
4.5,6.28498912
6,6.432019751
7.5,7.628516639
3,3.935696705
4.5,4.395080327
1.5,2.23822055
1.5,1.714213873
4.5,3.680235047
1.5,3.449079163
6,5.512477096
3,4.222440367
4.5,4.714583683
7.5,7.639019159
3,2.514095656
1.5,1.189842393
3,3.733496569
7.5,8.501131216
6,4.808667177
3,3.504835866
7.5,5.740051887
3,3.262396852
4.5,4.234594461
3,2.387758944
4.5,3.045968077
6,7.433195189
4.5,4.674209628
4.5,4.593157205
6,5.723957009
1.5,1.360451398
4.5,1.843590787
4.5,3.643990304
6,5.670900719
6,5.168134824
3,3.118421512
6,6.123293914
1.5,1.140720549
6,7.038892045
1.5,1.228251316
7.5,6.739345988
6,5.244966367
7.5,7.975090853
3,3.074216954
3,1.50636806
6,6.274772316
3,2.890507455
4.5,5.044605962
1.5,0.843045464
3,2.264235254
3,2.614593185
1.5,0.156742046
3,3.529710344
1.5,1.436323312
1.5,1.244573327
4.5,4.68874793
3,3.539046077
6,5.351866183
4.5,3.00720366
7.5,7.272042315
7.5,7.685472167
1.5,0.008110579
1.5,-0.108972033
7.5,7.545889212
7.5,5.997603172
3,2.083921262
1.5,0.702164008
3,4.415291151
7.5,9.361976474
4.5,5.996621368
3,3.169065322
7.5,6.285862811
7.5,7.434290704
6,7.215795868
4.5,3.194282189
7.5,8.075690407
4.5,3.310524775
3,2.00551985
7.5,8.198359643
4.5,4.768453202
6,6.398632875
4.5,4.202972833
1.5,0.236155623
6,6.120760661
3,1.029569444
4.5,3.182001301
3,2.8077977
1.5,1.969435109
4.5,5.18634132
7.5,6.233895324
3,2.176553354
7.5,6.494207496
4.5,3.992125065
1.5,2.415342232
4.5,4.219572456
3,2.391527113
4.5,5.311041589
1.5,1.206020411
7.5,8.140621597
7.5,7.637561824
4.5,5.94643071
1.5,-0.021810159
1.5,0.685903531
3,1.128960051
6,7.286191071
4.5,3.260054639
6,4.400876736
4.5,4.25628143
7.5,7.195024618
7.5,8.016672164
1.5,1.266110362
3,1.738861174
7.5,6.699337396
3,2.473934884
4.5,5.618713777
6,4.711737781
6,7.298266714
6,7.538598392
3,4.54367372
1.5,2.131123174
6,7.819633686
6,6.142498872
6,5.884403004
7.5,5.926888068
1.5,0.953929845
7.5,5.970616898
7.5,7.160738918
4.5,4.012139754
7.5,6.62929542
7.5,6.634409162
4.5,4.026508118
4.5,5.353361817
4.5,3.099593886
1.5,1.160276594
1.5,1.957112342
4.5,5.077412153
1.5,1.249507689
3,3.608287702
1.5,1.21931085
7.5,7.93746673
6,7.809512504
3,4.04065202
1.5,0.271133731
6,5.471866596
6,7.00531376
3,3.758103353
1.5,1.891446825
4.5,3.37545268
3,3.57105576
3,1.235566759
6,4.964942551
7.5,8.007125729
1.5,-0.913622613
3,2.744075762
1.5,2.207810267
4.5,4.609456186
6,4.457656519
7.5,9.603177774
7.5,8.499737037
7.5,6.487970152
3,3.052926074
4.5,5.024284519
4.5,5.021087513
7.5,6.754455796
7.5,9.015882502
7.5,6.783893652
4.5,3.802943463
7.5,8.15380688
6,5.149256158
1.5,1.90409651
4.5,3.527294584
1.5,0.62586736
6,5.768077148
1.5,1.21357415
7.5,8.363338959
1.5,0.139004664
1.5,2.798130513
4.5,1.704650592
3,1.986674818
1.5,1.031959711
3,2.062206328
6,7.582236163
3,2.558439534
7.5,8.672273558
6,6.808353332
6,6.401862042
7.5,7.538051213
3,3.550345972
7.5,5.895042446
6,6.040146725
6,5.729495647
6,7.26888569
7.5,7.194255955
6,6.710598859
6,5.856604286
6,5.911333852
1.5,2.565269863
6,6.164765968
4.5,5.440834924
3,3.107885549
7.5,8.30810009
1.5,0.18948991
7.5,5.89722656
4.5,6.216679367
4.5,3.723042377
3,2.718411545
3,1.835669338
3,3.931527914
6,5.392529328
7.5,7.08422501
1.5,0.052433357
7.5,6.340794241
4.5,4.939690564
4.5,4.378636816
7.5,6.683764157
6,7.339548745
3,2.946779575
7.5,8.241962305
1.5,1.544885334
7.5,7.114609549
7.5,7.12490244
3,4.330261391
3,2.465126327
1.5,2.677532432
3,3.51315157
1.5,2.399733435
6,6.703789633
6,6.716463819
7.5,7.658709316
1.5,0.776454052
4.5,4.175580077
7.5,8.543151023
6,6.964603366
4.5,5.117657186
1.5,1.555152509
4.5,4.7650071
4.5,4.43459096
4.5,2.668775912
1.5,0.35877339
7.5,9.45796818
7.5,7.670539775
4.5,4.067529931
4.5,4.951304718
3,2.371928477
6,6.312858071
7.5,5.670561642
3,3.912335999
6,6.626590065
1.5,1.330983214
6,6.246907235
6,6.519368231
4.5,5.602814039
3,4.559884625
7.5,7.98431131
6,7.584061868
4.5,3.485875614
6,5.062466055
4.5,3.625424614
7.5,8.410170989
3,3.814713444
6,6.44648845
6,6.887090221
6,5.585158803
7.5,7.095646409
7.5,9.507492682
7.5,6.030903751
1.5,-0.107755913
3,2.793734621
7.5,8.328788654
7.5,9.702167675
3,3.420461659
4.5,3.832381856
6,6.917160699
1.5,1.359032154
4.5,4.146941415
1.5,3.360250707
3,1.975308617
7.5,8.131482619
1.5,0.467594939
3,4.387526585
3,3.233469511
3,4.234709924
6,7.793645821
4.5,2.887534868
3,1.605890485
7.5,7.346296959
3,2.853476032
6,5.293341054
7.5,7.49475492
4.5,4.599997553
6,6.119639841
4.5,4.330440973
1.5,0.967177575
4.5,3.011158645
4.5,3.557074884
7.5,8.053074806
7.5,8.109413617
3,3.957982452
3,1.194047494
6,5.345607462
7.5,8.210921213
4.5,3.598496107
7.5,8.546189188
6,5.340345053
3,3.427350771
7.5,7.881993765
3,3.220762585
7.5,6.885840979
3,2.774792302
7.5,8.284135087
6,5.051171767
4.5,4.503515254
7.5,7.011273275
1.5,1.124086615
7.5,6.256335475
6,7.190006975
3,3.0936612
4.5,3.530589584
1.5,1.61181863
7.5,7.393058112
3,1.555257608
3,2.7866018
7.5,7.250923899
4.5,4.693550436
6,5.78252153
7.5,6.488609065
6,4.794558871
3,4.312230948
1.5,1.760001451
6,5.681768578
6,3.33601766
7.5,7.940927246
7.5,6.647369376
4.5,4.962099283
1.5,-0.061852696
3,2.92658066
1.5,1.811864384
1.5,-0.224573249
7.5,7.127465496
4.5,3.821727746
1.5,2.238568022
7.5,6.426086382
7.5,9.163624285
3,2.858203627
1.5,2.862869347
4.5,5.493581767
7.5,6.982305082
6,6.52121581
3,4.601903473
6,6.304030651
1.5,2.744888625
1.5,1.298844857
6,6.393116264
7.5,6.045583324
1.5,2.123158141
4.5,3.458274019
7.5,8.078959442
6,7.028989559
1.5,1.851509742
4.5,5.115531024
7.5,8.795563033
6,3.996632126
3,1.894108738
4.5,2.840866805
1.5,1.004363372
3,2.992026906
6,3.558472057
7.5,6.042325123
3,3.161072326
4.5,5.496986651
3,0.949629011
1.5,2.321567512
1.5,2.553142624
7.5,10.9792878
6,8.022990833
4.5,5.384584585
1.5,1.898399048
3,3.798461021
1.5,0.51059993
6,7.452398775
7.5,7.86624652
1.5,1.020996751
7.5,6.272243641
1.5,1.538075763
1.5,2.10719018
1.5,2.261102279
6,5.710371243
1.5,2.199982337
3,4.834249662
7.5,7.292159499
7.5,6.843839069
4.5,6.484995601
3,2.465838263
1.5,1.761408071
6,3.78662979
4.5,5.577042088
6,6.985867754
1.5,0.571584471
1.5,0.945199831
6,7.816062136
4.5,4.835714257
4.5,5.807748791
6,4.491562905
6,6.298853891
7.5,6.459053951
6,6.527789095
7.5,8.033425091
6,5.684532615
3,3.574036157
4.5,4.052737134
7.5,7.367851346
4.5,3.657944355
1.5,2.437673524
7.5,7.69370488
7.5,6.937686742
6,8.429348244
1.5,2.231888894
7.5,6.585602735
4.5,4.282059878
4.5,4.500663636
4.5,4.173720889
3,3.323195717
6,6.196774985
4.5,3.001798219
3,1.685907385
3,2.850475527
1.5,1.358604037
4.5,4.422527229
3,2.566578658
1.5,1.017317144
6,6.682149143
7.5,8.461425963
1.5,0.205681352
4.5,4.172234381
6,5.68871328
7.5,7.892176823
4.5,3.651648539
3,4.867790429
1.5,3.080821738
6,6.906641351
1.5,2.610826308
6,4.843434375
4.5,3.56660443
4.5,3.673696936
4.5,4.285973119
4.5,3.55302822
7.5,6.916208478
7.5,6.07941707
7.5,8.394797399
6,4.416510495
3,3.268925671
6,6.199833991
6,4.942670584
4.5,3.793469994
6,5.170251047
3,3.343961136
6,6.243713308
7.5,5.891100944
4.5,4.352692821
6,6.506758593
1.5,1.039963101
3,3.477479079
4.5,5.197898989
3,4.006564653
7.5,5.905824317
4.5,3.185629866
1.5,2.710972762
3,3.032537255
7.5,6.16230096
7.5,7.883075341
4.5,4.189288452
7.5,9.052755537
6,4.594724842
3,5.79489347
3,2.174517061
1.5,0.834233776
4.5,4.098774087
7.5,9.388240484
1.5,2.398205967
6,4.925225974
1.5,1.317189985
6,5.766326917
1.5,2.121897574
1.5,-0.562089709
6,7.26565572
7.5,6.493795982
1.5,0.634020882
3,4.105037206
4.5,3.318043679
1.5,0.349770841
1.5,1.540575563
7.5,7.115504476
7.5,5.701014329
6,6.207386221
1.5,1.181234026
6,7.812154757
1.5,3.19386286
7.5,6.017598296
3,5.605451017
1.5,0.328656457
7.5,8.302140905
3,2.256209824
6,6.451632841
3,4.330936339
6,4.765514835
1.5,2.546486003
7.5,7.968036983
1.5,2.625357561
1.5,1.887177741
7.5,8.040618942
3,2.71831509
3,3.173461078
3,2.143006629
1.5,1.20445455
