Mean,StDev
4,5.726275644
4,3.532385136
1,-0.905330471
1,-0.872383227
1,0.342915877
10,11.79815452
7,8.249180714
10,10.949841
10,8.205627949
7,8.909236588
13,14.51946912
13,12.17807081
4,3.988196963
10,10.77502341
10,9.390872531
7,6.048602742
7,5.397045523
4,4.065527233
1,2.068317566
1,2.356814376
4,4.304204457
4,3.685923755
7,6.994327342
10,9.445472666
13,12.72227353
13,14.35972187
13,12.48913751
7,8.862410858
7,5.658806994
10,11.2356412
7,7.110284409
4,2.950748642
10,8.599854557
13,11.71680097
10,7.178664844
13,13.04124631
1,2.370992107
10,11.34190638
10,10.44601185
13,12.63888405
13,14.83178774
13,13.48223492
1,1.767869006
7,8.022992913
13,12.87837832
7,7.037391654
4,2.323378596
7,7.698647038
10,11.75566082
13,12.64602607
1,1.169170749
1,3.163076632
13,12.67873078
1,0.569418249
7,7.218660194
1,0.500286229
1,1.402925457
4,4.491804314
1,0.244001813
10,10.67906966
10,9.29537377
10,10.33540915
10,10.6134689
13,13.25394237
7,5.956058177
10,9.512849358
1,2.841839629
10,9.450692376
4,4.028402652
4,4.957782966
13,12.67480298
7,7.034468124
13,13.10272839
1,2.357204329
4,4.306503116
1,1.373828087
4,3.97077667
7,5.454015078
4,3.17471674
4,3.790508099
1,-0.383834858
7,8.077219709
7,6.740255509
7,6.238019216
1,0.023133275
4,5.08555136
7,7.307229472
1,1.504528432
10,10.67604704
7,6.803174416
4,2.999694968
4,2.390071439
4,5.508387942
13,13.03720368
13,14.353162
1,1.557224345
4,3.007931272
10,7.172069968
4,4.876371461
13,12.5493207
4,2.664857275
13,10.85198659
4,3.797008035
7,6.733774543
13,14.95106156
1,0.863318856
7,5.828983582
4,4.414485217
7,7.633547602
10,7.4750938
1,3.523065151
7,6.936215829
1,2.542085996
10,9.796179709
13,13.67288237
7,7.036645642
10,9.757403677
1,1.019954877
4,4.434699649
7,7.194481792
10,9.710358945
7,5.441504779
1,0.936679869
4,4.150089712
13,13.87047155
13,12.88802009
13,12.20493225
13,15.02120266
4,5.946041003
1,-0.504713929
1,0.818833661
10,10.64441355
4,3.496565297
4,3.975334415
13,12.51893391
4,3.328843353
10,10.92943234
7,7.248452352
10,9.879133426
10,9.723702148
4,2.448032996
7,7.079015132
10,9.277144993
10,10.6014861
13,14.38274318
10,10.43367017
13,12.89790381
4,3.362047733
4,4.117990504
13,10.93706119
10,11.62986982
10,8.950116019
4,4.845051344
4,4.63675884
1,0.637677405
7,6.360248307
10,9.149562949
1,-0.497528596
1,0.757419714
4,3.010817214
1,0.082532917
1,3.334577324
1,0.904327379
10,10.00507272
10,11.89718358
10,9.075317828
10,11.07114534
4,2.360634768
7,6.3241544
10,7.829771547
7,7.822543949
1,1.806154799
1,1.009851008
7,7.181800498
10,10.75840312
4,2.943181288
13,11.49848966
4,3.346294348
7,7.905843607
4,4.651161629
10,9.786848806
4,4.483675823
10,10.31024021
1,2.406482332
4,2.409764652
7,6.835815249
13,11.68404434
13,14.50508782
1,1.474561219
7,8.550351965
4,3.785670352
13,13.13757008
7,6.866948329
13,11.72417259
1,-0.027566056
1,0.491762629
7,7.123861717
13,13.27693596
1,0.541002736
7,7.238253475
10,8.945653085
10,10.20649229
13,13.90025177
7,5.933347388
4,4.181761484
7,7.54380204
1,0.932740239
4,4.450718626
4,4.615182877
13,13.37945081
10,8.054871718
10,9.430487418
10,10.20865002
10,9.615507888
10,9.256159574
1,1.520934259
13,12.9212415
10,11.17178341
13,13.7593133
7,6.908871846
4,2.148606603
7,7.05608024
4,3.702878696
10,10.28358986
4,4.91894355
7,8.261503418
10,9.780556739
4,3.335410959
7,7.195764835
4,5.406046119
1,1.762499282
13,11.97084787
13,12.84180704
4,4.657664758
1,1.035540228
13,12.47262163
13,13.37456055
4,3.714401876
1,0.1010181
13,14.00592615
10,9.960429098
1,0.413720308
10,9.641698355
13,11.82546037
7,6.236762891
4,3.084082316
10,9.777976689
4,2.740716937
7,8.886196402
1,1.043602144
7,5.273838308
1,1.909710606
4,4.935109555
7,7.001068688
7,7.662724369
13,11.95376426
4,4.785021671
7,5.754139512
4,4.993627911
4,5.497492697
1,2.0735634
4,3.137544786
1,2.082682707
10,8.955327783
13,12.89096408
1,0.271310651
13,12.41983515
13,12.37328265
4,4.348768959
10,10.400243
10,10.15206484
13,12.99003364
13,13.54187543
13,13.46021373
1,1.558344099
10,9.029720241
1,1.10561859
13,12.82134994
4,3.986722845
13,13.83769733
10,8.989908736
13,12.28872708
13,13.29059878
13,14.42968267
13,12.27613719
10,11.09708897
1,-0.399553802
1,2.168264513
10,11.18486076
4,3.580381024
13,13.36664447
1,0.696417163
1,-0.607435426
7,7.850456854
13,13.81838621
10,9.317105429
13,11.97559689
10,8.914895818
1,3.037870923
4,4.891832465
4,3.131195979
13,12.94109905
10,10.22956311
10,10.03592277
4,4.157355875
13,12.79993591
13,13.1844061
7,6.006125082
1,2.234094032
13,14.12210706
13,12.3869486
10,9.513735687
13,12.55586292
1,-1.298787366
13,14.19780857
4,3.985090531
7,8.26444128
4,3.707990582
7,8.547393862
7,7.214015547
13,14.04545155
10,10.65073673
10,10.77443312
1,1.536837349
13,13.03761486
13,14.43697501
7,7.183453718
1,1.480505979
13,12.90257091
13,11.03752291
7,7.905446801
4,6.444980236
10,10.94561116
1,2.499213258
13,12.19470541
10,9.12560483
1,0.935933824
7,7.659619534
7,6.808371754
10,9.539726341
10,10.95977263
10,11.04160669
1,1.985191231
13,12.24490727
7,9.812894913
7,7.914678628
7,7.213412032
10,9.518073067
13,12.54519073
4,4.727209803
1,0.535309769
7,7.352654655
10,10.85361392
1,-0.986417554
1,0.603925676
10,10.37121987
13,14.86436457
13,13.88754534
7,7.684864088
4,2.897009305
4,2.779499164
7,5.78644494
13,13.06805524
13,12.1847246
1,1.847874826
1,0.226744515
1,-0.251823724
10,10.18649592
10,10.88801405
13,12.40039853
7,7.844778771
7,7.548206694
1,-1.03122916
10,11.02222299
10,9.329245435
4,4.893658195
1,0.368238581
7,7.398625397
7,8.586299204
7,8.562292305
13,15.22949087
1,-0.053221251
13,12.36066341
13,13.08537887
10,10.06998715
7,6.428099317
10,8.395964441
10,10.32856996
7,6.08825968
7,6.500422861
1,1.504374408
1,1.71790611
1,0.538224656
10,10.29711258
7,6.874972056
7,8.339794142
7,5.199359352
4,3.919384931
7,8.694363439
7,7.559439166
4,3.324398362
10,8.398614945
4,6.077938681
4,4.748768184
10,10.49565351
1,2.232219613
10,9.182839493
13,13.99457631
10,9.935572489
10,10.26805986
4,5.145482106
4,4.894736721
1,1.434326942
4,5.501368175
1,0.328389632
7,7.455285604
10,9.696509563
4,3.552324357
10,11.05381371
4,3.055399988
13,12.83135232
13,13.76041455
1,3.187548604
13,11.73796119
7,5.146603408
13,11.21734598
7,7.316163369
1,0.179147323
1,1.348623756
10,10.15070284
13,12.04365973
4,4.079790999
10,8.636768367
13,14.10806735
1,0.932918514
1,1.390374115
7,6.894180347
1,1.929187395
1,2.806908672
10,10.74622851
10,9.540029537
7,6.852744843
1,-0.50656183
13,12.75279105
13,12.09973181
10,8.270155066
7,8.00731734
7,7.463332845
4,4.259673084
13,10.7493521
13,12.52413265
1,-0.190885604
1,2.270769753
1,0.596769983
4,4.488599418
1,1.762781546
13,12.99296887
10,10.43366373
10,9.342068828
4,3.323646067
10,10.50423108
10,8.994907786
4,4.001705392
4,3.62499323
1,-0.298788115
10,9.132438619
13,11.6260202
1,1.692999796
10,11.23861123
7,6.485924429
1,1.60634801
1,0.681658547
10,10.17779933
7,7.340546857
1,0.357468926
4,6.285878198
7,6.908610907
1,1.346579499
10,8.79950462
10,9.937283699
4,5.447398745
7,8.055886136
13,12.40451764
13,13.18022866
1,0.360390307
4,6.204112296
13,12.46458853
1,1.200665394
10,9.571862185
10,10.6180909
13,12.5752318
1,0.906506711
10,9.429166401
7,6.545508236
10,11.02151522
7,7.056586369
4,3.767552429
4,5.661144882
10,10.89147315
4,3.269707393
7,6.351052996
1,2.263135798
7,7.842358468
4,3.21674516
7,5.537894561
4,3.469316696
7,5.824384973
13,13.62792888
7,7.50138746
4,6.181321241
13,13.25569298
4,4.631967436
4,4.087130979
10,9.970659104
10,9.643044312
4,4.728637493
4,6.421658835
1,1.758296128
13,13.46657316
4,4.131194712
13,13.1338393
7,6.886123478
1,0.332649354
4,4.466132114
7,9.046083794
13,13.11211178
7,6.648454164
1,0.364359184
10,10.08968798
13,14.640404
13,14.47760616
10,9.836701647
4,3.221132853
1,0.949632225
4,5.357078709
13,12.07743342
7,8.444767655
7,6.433824869
4,4.643292204
7,6.850633534
7,6.975318755
13,14.06703086
1,2.522383401
7,8.44936207
1,0.05413709
1,-0.25790901
13,14.12083328
7,7.332437283
13,14.8539342
1,1.107418905
7,7.05337766
13,13.10147995
7,6.752679655
13,13.59336587
1,1.291689805
7,6.639659082
1,0.703254053
13,12.73260348
10,8.818132281
7,8.073152251
13,12.92383406
7,8.135045872
13,11.4169716
13,13.43367772
7,7.392516157
10,9.513958467
13,14.83325743
13,14.48308911
10,9.228574193
1,1.096394609
1,2.331945188
1,1.12551717
1,0.038872296
10,9.522795541
10,10.04465562
13,14.98263415
1,1.884620676
10,10.55390263
7,7.400375803
4,4.936767174
4,3.928657709
13,13.73272596
13,13.24417028
7,8.413459891
4,3.397977197
1,0.70771955
13,12.11178607
7,5.62532006
1,1.536565629
1,1.808400921
4,5.030259367
10,8.277285463
13,13.59654655
10,9.136684052
13,13.19203929
1,1.725135826
4,3.554312059
10,10.38777912
1,0.253208088
7,6.61968964
4,2.787671935
1,0.90771458
13,14.24159388
4,4.808593841
1,1.628490214
13,11.27524424
4,3.789688522
7,5.560650275
1,-0.211707145
7,7.427035446
1,1.446522171
1,1.749542477
7,7.857015334
4,3.615911833
13,13.32504043
7,6.108493593
7,6.582148848
1,1.141594098
7,5.596372006
1,2.547289078
1,2.424371191
10,10.48876068
4,3.98451137
10,9.066496515
10,9.220638605
4,3.41992783
4,5.246310115
1,1.076257011
7,6.613279867
4,3.247384806
7,7.161202594
1,0.108000867
7,7.261047373
7,8.430930959
13,11.16552676
10,11.74246744
7,6.13296593
1,0.372643693
1,0.544247436
10,10.5221553
13,13.09419798
1,-0.74013217
10,11.38995978
4,5.096615307
10,10.18617965
4,5.363608861
13,13.12027995
4,3.174493191
4,2.446974244
7,7.185012765
13,12.37255598
10,11.30109042
1,3.22933231
13,13.2375414
10,11.01534368
13,10.69388803
10,9.525706644
4,4.289546602
10,9.12667733
4,4.495229995
10,11.01600282
1,1.970884732
10,10.40694033
10,8.695225967
13,14.16476532
4,4.886930663
7,7.016651502
13,13.01772848
13,14.30337681
4,4.452578789
4,2.886911414
1,1.897776228
13,11.91357801
1,0.795092578
4,2.350957417
4,3.750842339
10,11.54502553
1,-0.853825863
4,4.371218039
13,13.90502507
7,6.821130049
10,9.286745915
4,5.404685157
13,12.99113822
1,2.436632719
13,12.4104911
7,6.592060232
4,3.671462545
4,4.28751393
4,3.554247925
10,8.333551028
7,7.661187973
4,3.028799543
13,16.06021612
4,3.592733673
10,11.05439688
7,6.286743248
13,12.98347836
4,4.353294445
10,9.43973833
4,3.271662294
1,2.325158137
7,7.634559124
4,4.431659188
4,4.204705765
10,8.898772959
1,-0.85309145
7,4.519371005
13,13.65480574
7,6.903601501
7,9.17724148
13,12.5230119
4,2.528698544
10,8.423544595
4,3.866561606
10,9.815079784
7,7.962180276
4,3.012925321
1,1.719928774
10,9.687960305
13,14.98752929
13,13.14313604
7,6.536921237
4,4.495175614
1,0.048584809
1,3.848392825
13,11.46665657
4,5.373529929
10,11.03826737
10,10.69732492
4,4.112315038
1,0.049097439
13,13.22616227
4,3.455833113
4,2.404278603
7,9.848519187
1,1.018179208
4,2.438112061
4,4.391553377
10,10.93728906
1,2.678609611
13,14.52564011
4,3.939019899
4,2.619981141
10,11.08702978
4,4.13919158
1,-0.041573645
1,-0.349737634
1,-0.125176774
1,1.094444639
10,9.641165161
10,9.160771586
4,4.742666136
7,6.347346359
7,5.994806401
4,4.188977609
4,4.255620083
4,3.138630263
10,10.71349503
13,12.20935181
1,0.466283668
4,2.505807415
13,11.9080736
1,1.506223344
1,0.726323278
7,6.540906658
10,10.20323461
10,9.686459936
7,6.298448171
4,1.207641778
7,7.843390902
10,10.49389852
7,6.298994071
10,11.7349665
10,9.02115359
13,14.52026564
13,12.58715451
7,7.639866744
1,-0.077918909
13,12.46764849
7,8.453851066
10,11.40642672
13,13.73119693
4,4.771102322
10,9.25389121
7,6.923353378
4,4.294391434
13,12.49039081
7,7.362050783
1,0.502604782
10,9.529357905
4,4.223592124
10,11.17043423
4,3.78419109
10,9.990612942
13,11.26102863
7,7.682675181
13,10.91939822
10,11.52088998
10,10.58428017
7,9.282367697
1,1.365172902
7,7.225626242
1,0.584341672
