Mean,StDev
1.5,1.856441809
4.5,3.829575766
1.5,2.406336475
4.5,3.18298108
3,2.913105904
4.5,3.129223854
4.5,5.729399253
3,4.062592925
4.5,5.401355809
1.5,1.156576752
4.5,3.76034486
1.5,1.785208835
3,2.421646612
4.5,5.008278684
3,0.87687981
3,1.871224584
4.5,3.979561837
4.5,5.240786366
1.5,2.240438439
1.5,1.28783223
4.5,4.730481427
4.5,3.417112605
4.5,5.175838138
3,2.148425012
3,3.323438662
3,4.529935154
4.5,4.822803537
1.5,0.493914207
4.5,5.209686208
3,3.625021358
1.5,0.683309832
4.5,4.176987622
3,2.344911321
1.5,1.719689982
1.5,-0.330586675
4.5,4.830548016
4.5,5.252714876
1.5,1.840611575
1.5,1.888126153
3,2.724743809
4.5,5.4840837
3,3.906615205
3,2.563584375
4.5,2.609166564
3,4.153368171
3,3.668484058
3,2.409716333
3,3.488315192
1.5,0.864771732
3,3.322036074
4.5,4.102906956
1.5,1.32628156
1.5,1.875706586
3,2.781616308
1.5,1.232659219
1.5,2.117381869
3,1.47838869
4.5,3.16428225
1.5,1.985785056
3,3.450371804
1.5,2.042924371
4.5,4.246840726
3,3.624693835
3,4.76335777
3,3.492659538
4.5,3.610896029
1.5,3.030094368
1.5,2.23956507
1.5,1.631488218
1.5,1.648035758
1.5,2.087629827
1.5,0.718929342
1.5,2.82842363
4.5,5.448620007
3,3.522498197
1.5,2.200189686
1.5,2.108116059
1.5,0.794196655
3,3.501788791
1.5,1.895400281
3,3.489187119
3,3.338220119
3,2.67736342
4.5,3.906526985
3,2.233728595
4.5,3.158042885
1.5,0.930580554
3,1.553828606
4.5,6.285608167
1.5,1.548230597
4.5,4.429507957
1.5,0.151904006
1.5,2.810026569
3,3.270220821
4.5,2.022029035
3,3.18135813
3,3.601394574
1.5,0.960861569
3,3.28650088
3,3.813495254
1.5,1.243891421
1.5,0.91804522
1.5,0.282347665
1.5,2.406021046
4.5,4.542251948
4.5,3.308791316
4.5,3.777783465
4.5,5.390445857
3,1.490025856
4.5,4.293658211
3,2.740030332
1.5,2.021247909
4.5,5.246215286
4.5,5.918783479
3,2.499722085
3,2.689775523
3,5.273753259
3,3.670600506
4.5,4.424785057
4.5,4.454510773
4.5,5.372578673
4.5,6.068719595
4.5,6.328247774
3,2.580981641
4.5,3.618286831
4.5,5.097567017
4.5,4.475528074
1.5,1.365885684
1.5,1.703871332
1.5,2.02721216
4.5,3.54770692
1.5,0.928217927
1.5,1.616143376
4.5,5.670293896
1.5,1.05793211
1.5,2.367311795
3,3.775475005
1.5,0.681753689
1.5,2.625382447
1.5,-0.088521352
4.5,3.654783969
4.5,3.009713437
1.5,1.871245905
1.5,-0.201832821
3,2.966077173
4.5,4.034289199
4.5,5.136516821
4.5,4.297004076
1.5,-0.018541887
3,2.691493623
4.5,5.687098133
3,2.466824103
1.5,2.454246172
4.5,4.99235078
1.5,1.18510947
1.5,1.145177495
1.5,1.011355679
4.5,4.744097409
3,2.746800025
1.5,2.696756657
4.5,4.025964337
1.5,2.771775636
3,1.761304319
4.5,4.616707785
4.5,4.712110554
4.5,4.791364784
1.5,0.316771151
3,2.001213693
3,2.363474557
1.5,1.65001241
3,3.500639102
3,3.043870664
4.5,5.867007987
1.5,1.156315115
3,3.66529563
3,4.419756035
3,5.388504541
1.5,0.697665668
1.5,2.06442267
4.5,3.712581105
3,4.096683279
4.5,7.666476232
3,1.850236191
1.5,1.327942413
1.5,2.369176909
1.5,1.990835271
1.5,1.570791432
3,2.691117421
3,2.494568691
4.5,5.835839528
1.5,2.324414822
3,4.044375574
1.5,2.657253183
4.5,4.958851374
1.5,0.445948336
3,2.045611295
3,4.209017897
1.5,0.987468909
4.5,5.209857051
3,3.627034552
3,1.436466993
1.5,2.701946068
4.5,3.345359646
1.5,1.273402029
3,2.931140408
4.5,3.45566816
3,2.091866048
4.5,3.095786923
3,3.852737926
4.5,5.108521664
1.5,2.352913506
1.5,1.048286865
4.5,3.729836428
1.5,1.294218132
3,2.696148475
4.5,4.619180465
4.5,5.505743364
4.5,5.398382685
1.5,3.042104794
4.5,4.161109835
3,1.306594608
4.5,4.277431115
1.5,1.94115778
1.5,2.400480433
3,2.890200854
1.5,0.193460254
4.5,7.082923609
4.5,3.638021743
4.5,4.897061911
4.5,3.538959303
1.5,3.494902678
4.5,4.250703515
4.5,4.644836791
4.5,4.942287114
4.5,5.165634224
3,2.422450716
3,2.898809739
4.5,4.678337992
1.5,2.219723212
1.5,1.914910222
4.5,5.170197209
1.5,-0.988747241
4.5,3.931039161
1.5,-0.028311789
1.5,0.656186657
3,2.484547251
4.5,5.48520449
4.5,4.756199311
3,3.637798194
4.5,3.872184036
1.5,0.951114125
4.5,3.614998701
1.5,2.897524149
3,3.261448066
3,3.297789652
1.5,-0.747872896
3,3.3670067
1.5,0.702291295
4.5,4.431130155
1.5,2.094212321
1.5,3.129118064
3,2.297273437
3,2.915884827
3,1.351584334
4.5,4.154289498
3,1.433361178
4.5,3.003562074
3,3.600594117
3,2.166847541
1.5,1.945645602
1.5,0.965209643
1.5,2.136672945
4.5,3.661244869
4.5,4.46060414
3,1.486648656
3,2.916509397
3,3.07384815
3,4.894395151
1.5,0.557394126
4.5,5.659317779
1.5,3.113466669
4.5,4.419831419
3,2.011272909
4.5,3.596586838
3,2.837470373
4.5,3.750667389
4.5,3.207268043
4.5,4.424408621
1.5,0.956811679
3,3.138245988
1.5,2.309234648
1.5,1.851738452
4.5,4.031722338
4.5,2.718041961
1.5,0.812479619
1.5,3.137188724
1.5,-0.40947583
1.5,1.430960241
4.5,3.967569406
3,4.149685056
3,3.673089837
1.5,1.431457047
1.5,0.203053965
3,1.942180576
4.5,4.448757749
1.5,0.727392673
4.5,3.302222726
3,2.947205969
1.5,2.154721858
3,4.82715815
3,0.849155311
1.5,0.92009427
4.5,4.029794928
3,3.280367004
3,2.36799951
1.5,0.601190749
1.5,3.136367077
4.5,3.525285245
3,2.918277058
1.5,0.393860752
4.5,4.486498954
3,2.536164742
1.5,2.149641856
1.5,-0.577960198
4.5,3.40222762
1.5,1.229271269
4.5,5.160775721
3,4.149717982
1.5,1.2392843
1.5,1.627240733
4.5,4.65613305
3,1.851424467
3,0.595557126
4.5,4.663597644
4.5,4.475460522
3,4.676834469
3,2.713329045
4.5,5.698581606
1.5,2.018478814
4.5,4.34367467
3,4.40667289
1.5,0.777070088
4.5,3.757694853
3,2.45771612
1.5,3.71224961
4.5,3.381490617
1.5,2.565020343
4.5,5.203632286
4.5,6.400790339
3,4.108686942
3,2.183438556
3,4.527614849
1.5,3.166165704
4.5,3.694072478
4.5,5.875652354
4.5,3.196370371
1.5,1.824925045
3,3.339007688
1.5,2.654099693
1.5,1.91016442
3,2.604646472
4.5,3.542435176
3,1.110032696
1.5,1.726577271
1.5,0.907052642
4.5,3.143750696
4.5,3.699364152
4.5,3.565832354
1.5,1.16748411
1.5,0.657883233
4.5,4.359207845
3,3.725070313
4.5,6.432975646
3,2.922362003
1.5,0.687700332
1.5,2.939259129
1.5,3.02313443
1.5,2.38576405
4.5,3.846743998
1.5,0.193436011
1.5,2.103109344
1.5,0.239825152
1.5,0.262226831
4.5,4.348481394
1.5,1.880593616
3,2.560797813
4.5,3.912441695
1.5,0.884055679
4.5,3.389512409
3,2.621056171
3,4.402890763
3,3.292068594
3,2.664708767
3,3.95523156
4.5,3.954985926
1.5,1.52959252
3,2.667907825
3,2.738653772
4.5,5.663643453
1.5,1.433554148
3,3.459445235
1.5,0.544535447
4.5,4.172309096
1.5,0.894948894
1.5,1.099730025
1.5,-0.062339955
3,4.517594338
4.5,3.833384376
3,4.391284774
3,3.293309355
3,2.925363114
3,3.652184295
1.5,1.929057422
3,1.62269425
4.5,2.838259998
1.5,2.145289812
4.5,4.679962277
1.5,2.673636894
1.5,1.532045471
1.5,1.572639758
1.5,0.189912466
1.5,2.056967137
4.5,5.378830349
4.5,4.517926996
4.5,4.366777899
3,3.487377619
1.5,2.244330025
3,1.555759606
1.5,0.317551067
4.5,6.4120157
1.5,0.868003562
4.5,3.705153696
3,2.503263804
3,3.163979736
1.5,-0.851105855
1.5,-0.796609341
3,1.522193766
3,2.126392398
1.5,2.463511226
1.5,-0.175320711
4.5,5.013474891
4.5,4.422361045
4.5,5.3228193
3,4.753060477
1.5,2.325196562
4.5,2.743788028
4.5,4.258490222
1.5,1.735129484
3,4.155091738
1.5,3.51241902
1.5,0.454390655
3,2.312527289
3,2.411211666
1.5,1.387386252
3,2.376004697
1.5,2.666811098
4.5,4.751633692
4.5,5.130520156
3,2.926277066
3,5.145805319
4.5,5.515058533
4.5,3.499928672
1.5,1.43819579
3,2.622742724
4.5,5.58264309
1.5,0.982933341
1.5,-0.450444386
1.5,1.254419592
4.5,3.909896636
3,2.434870813
3,2.331665846
1.5,1.898616844
4.5,4.666863256
4.5,6.568205697
4.5,5.756134921
4.5,3.28146576
1.5,1.710734631
4.5,5.451505821
3,2.325275207
1.5,2.161321371
4.5,3.730195314
3,2.160897607
1.5,1.794996462
4.5,3.411916891
4.5,3.035314887
3,2.349038956
3,4.142080496
1.5,2.10147255
1.5,3.565265566
1.5,2.515295213
1.5,2.224929361
1.5,1.168485447
4.5,2.742606037
1.5,1.399415105
1.5,2.536944433
4.5,4.40508548
4.5,6.102616336
4.5,2.991353902
3,2.835402539
4.5,3.747315441
3,0.924512736
4.5,3.354239312
1.5,-0.272856275
3,1.339740124
3,1.235677666
3,1.274613405
4.5,2.973526683
3,3.260597715
3,4.33427524
1.5,1.837111957
3,3.171929482
4.5,3.516872952
3,2.957058142
3,3.324503466
1.5,1.601938335
1.5,1.196927165
1.5,2.291774557
3,2.792773147
1.5,1.073572542
1.5,0.258968667
1.5,1.387439374
3,1.447394471
3,1.836598033
1.5,1.682650432
1.5,0.421456726
1.5,2.441114573
4.5,5.147046618
3,2.240569603
4.5,4.872578969
4.5,5.809209676
3,2.297980932
1.5,2.48305468
4.5,4.216478337
3,3.885442194
1.5,2.267081474
3,2.133140247
3,2.619330464
4.5,5.720790113
4.5,3.860894428
3,3.313852589
4.5,4.073904437
4.5,5.015507428
1.5,2.976030555
1.5,3.326140397
3,3.92792679
1.5,-0.181789955
4.5,4.713364788
1.5,0.356100612
1.5,4.462397529
3,1.984090771
3,2.013359932
4.5,4.553702136
3,2.918649032
1.5,0.840592984
4.5,4.864256783
1.5,1.784041557
4.5,6.309559285
3,2.040425808
3,2.29778548
4.5,3.59425296
4.5,3.335296543
1.5,1.991690196
3,4.692795486
1.5,-0.090102185
1.5,1.521109307
3,2.44458999
4.5,3.059108414
3,4.029112415
4.5,5.921427495
4.5,4.424266773
1.5,2.423328925
4.5,5.952589838
3,3.224006626
3,3.135511245
1.5,4.456750219
1.5,2.005300803
1.5,1.945799929
1.5,1.260312939
3,0.790881702
4.5,4.182269283
1.5,3.315895479
3,3.069855195
3,4.554921328
3,3.00734568
4.5,6.07690281
3,5.088909951
1.5,0.740201176
4.5,4.439529351
1.5,1.852053923
4.5,3.389600992
1.5,2.214148841
1.5,2.513028913
1.5,3.485748119
4.5,4.705415137
3,2.835336344
4.5,4.473651968
1.5,0.374449516
1.5,2.085821293
3,4.218129631
4.5,4.90056745
1.5,1.625520778
4.5,4.178996283
1.5,1.636931704
4.5,4.845088413
1.5,1.359435003
4.5,3.689301931
3,3.928484338
3,4.26713831
4.5,2.950143799
4.5,4.612269827
4.5,3.36839437
4.5,4.729151812
1.5,0.940896618
4.5,2.654027928
4.5,4.811062517
3,2.665520295
4.5,3.891129257
1.5,0.445025082
3,2.702198971
3,1.884356429
4.5,2.590730929
4.5,4.264851141
1.5,2.73198997
4.5,5.412519528
3,3.422543187
4.5,4.915119555
3,4.057868431
3,2.617528714
1.5,-0.164727191
1.5,2.534389714
1.5,0.058883929
1.5,0.788223652
4.5,4.273725199
3,3.734509934
4.5,4.81675261
3,2.269391571
3,2.82977445
1.5,2.333708131
1.5,0.896569586
1.5,1.292194876
4.5,4.051883365
3,1.501626642
1.5,2.268312377
1.5,2.087327045
3,1.087776359
3,2.679664368
4.5,6.05882471
4.5,5.474026659
1.5,2.274604952
3,2.386278742
1.5,1.006258395
4.5,3.481733233
4.5,4.841048111
1.5,2.442471727
3,3.942287618
1.5,1.419285021
4.5,7.300173737
1.5,1.408414696
3,2.333218258
3,2.13365993
4.5,3.154740236
1.5,1.193420887
4.5,4.69499497
1.5,1.56314931
3,2.700867667
1.5,1.338540808
3,1.910121554
3,1.354568645
3,3.63686501
3,1.467997275
1.5,1.83415688
1.5,0.151464552
1.5,1.501341104
3,3.661030063
1.5,1.095163684
4.5,5.939683895
4.5,4.281989852
3,2.891767478
1.5,2.038151628
4.5,3.321042765
4.5,4.097120753
4.5,3.187476057
3,1.045936291
1.5,1.199406593
1.5,2.594406238
3,1.370023962
4.5,3.524791634
3,3.813715895
4.5,3.944391325
3,1.174173678
3,3.866738677
4.5,4.361194878
4.5,3.550122328
3,1.83462688
3,1.850401725
1.5,0.889387135
4.5,6.081026814
1.5,0.981209192
1.5,3.062355536
4.5,4.445783064
3,2.578469053
3,3.28870186
3,4.937453673
4.5,4.640062189
3,4.494936899
3,2.917331616
1.5,0.153229242
1.5,4.471814562
1.5,0.263207167
3,4.569696861
3,3.265960872
3,4.47293036
4.5,5.330038219
3,3.115446975
3,1.501648709
4.5,3.093852373
4.5,4.5635105
3,2.458035739
4.5,3.911045083
1.5,-0.093790368
4.5,5.328904495
3,1.626264316
3,4.00080775
1.5,0.835061235
1.5,1.905760965
1.5,2.581346853
1.5,2.755657981
3,2.005558087
1.5,2.451641869
1.5,2.039101663
4.5,4.935530803
4.5,6.424622109
3,2.835737954
1.5,2.936621996
3,3.876469556
3,2.188883579
1.5,0.800009983
1.5,1.459281038
4.5,3.978508744
4.5,4.841039147
3,4.266923565
4.5,3.158654577
4.5,5.729379059
3,3.985421841
4.5,5.015240831
4.5,3.827826661
1.5,2.050236326
3,3.186294004
4.5,5.861198709
4.5,3.449095692
3,1.92389676
1.5,0.821815813
1.5,1.307110208
4.5,4.163019551
4.5,4.633689231
1.5,0.980826146
4.5,4.168822398
4.5,3.327500632
3,1.55639302
1.5,2.453594484
3,2.811883562
4.5,4.41158357
4.5,4.049841252
1.5,1.971424844
1.5,2.070003595
3,4.03696664
3,3.611381657
4.5,3.790559311
3,5.635591957
3,4.536517197
3,3.128761737
3,4.521985196
3,1.194226576
3,1.155687071
1.5,1.550358194
4.5,5.463429031
4.5,4.636585627
1.5,0.987225543
3,1.587453192
3,5.173196199
3,3.436735249
1.5,2.57314941
3,1.48310921
3,1.069480811
3,2.684058646
1.5,-0.701515928
4.5,6.531538383
3,3.13248628
1.5,0.300864052
1.5,2.33411775
3,1.880282603
1.5,0.559815899
3,3.482346533
1.5,1.114090595
3,3.472567767
4.5,4.700197875
1.5,0.870216009
3,0.714265507
3,2.504354375
4.5,4.675800474
1.5,1.966365811
1.5,2.134615134
3,2.996931099
3,1.043699755
4.5,4.474817737
1.5,1.765388179
3,3.231575687
1.5,1.167141484
3,1.696743292
3,2.654792969
4.5,3.943919686
4.5,2.226117505
3,3.055448421
3,2.306701894
3,3.610826971
1.5,1.673724768
3,3.176361909
1.5,1.768101253
4.5,4.829805274
1.5,-0.255393746
4.5,4.0086957
1.5,0.898139334
1.5,0.849402013
4.5,4.678061849
3,4.801811217
4.5,3.128548339
4.5,4.002128724
3,2.675309219
1.5,1.280478255
1.5,1.709031626
1.5,-0.036189558
3,3.572565112
3,2.660829483
3,3.96161783
3,3.614547051
1.5,1.328563296
1.5,0.212759905
4.5,5.306941402
3,2.186920743
4.5,2.659496208
4.5,7.182448533
4.5,3.959199641
3,1.651869254
