Mean,StDev
6,6.860837149
15,13.93329324
3,5.553223305
6,5.123360601
4.5,3.757844598
6,6.307519634
7.5,7.142539681
9,9.891926934
9,8.314119249
13.5,12.24651126
7.5,9.21383297
1.5,2.614583339
13.5,12.88820053
7.5,6.462520566
12,12.83638692
9,8.658047378
4.5,4.542472317
12,11.33411775
15,14.54351383
3,2.848614827
9,9.590670856
15,14.10284983
12,10.79139021
10.5,10.5082796
1.5,3.146657373
4.5,4.102319656
4.5,3.439254908
12,10.78899579
15,14.325051
13.5,13.17463739
6,5.788232792
4.5,7.41462069
3,1.621600206
12,12.41277106
7.5,5.607506156
10.5,8.306707879
6,5.286637869
3,2.993353153
13.5,13.34614686
6,5.451658363
7.5,7.988754079
13.5,13.34038416
1.5,2.717529345
4.5,4.214379667
10.5,10.31102689
15,16.59157852
1.5,0.845989718
9,9.454420868
12,12.73914238
3,2.584485013
13.5,12.88272576
13.5,13.43675229
4.5,6.209759434
6,5.711540028
9,10.27677435
1.5,2.572544818
15,12.70527887
6,7.383150266
7.5,8.878181509
15,12.91850697
13.5,12.5284687
9,7.144755191
6,6.408399542
15,13.87574189
3,4.227133703
1.5,1.381991896
4.5,4.15893515
6,5.911063375
3,1.96055907
6,4.409939194
6,7.725831489
7.5,7.614647696
15,13.84921882
3,2.011881663
12,12.80344291
4.5,4.672244831
15,15.58654215
15,16.00781525
7.5,7.24743775
6,6.794153981
12,11.52393932
4.5,5.558676311
13.5,14.52404546
15,16.0583854
6,7.627331325
4.5,3.837795756
9,9.21225068
6,5.391539165
3,2.754544292
9,8.866819772
10.5,10.03237541
4.5,3.969361221
7.5,8.62838667
9,8.358746404
4.5,4.751135694
6,5.242107815
12,11.48592157
9,10.06099971
9,8.223920364
15,15.0001229
4.5,4.32113111
13.5,14.2233201
1.5,0.795183832
7.5,8.334337338
13.5,14.46377526
1.5,1.58619321
9,9.478835443
13.5,10.19929454
3,3.050085574
10.5,11.38139611
15,14.72300013
4.5,3.152112094
9,10.52615096
15,14.82532233
13.5,14.87041
7.5,7.03663455
7.5,7.964651942
3,3.678822747
6,5.433241918
3,2.374420087
4.5,4.947551193
7.5,6.754208049
15,13.35915991
10.5,11.14031055
13.5,12.97007293
12,8.721858911
12,11.016455
3,3.314824645
12,10.1382204
7.5,7.907940713
13.5,14.36269832
4.5,5.232213076
4.5,5.219530504
9,7.054993407
1.5,3.284600985
9,9.221229712
4.5,3.831828751
15,14.88990029
10.5,8.087313226
10.5,10.55098346
7.5,5.880029394
15,15.09382074
13.5,14.129335
1.5,0.9118685
7.5,8.153278756
4.5,6.165637238
3,-0.03825485
9,9.139786338
9,10.40952828
6,5.031838213
13.5,11.19174057
12,12.0764536
15,16.30259581
3,2.927148279
12,12.96958661
13.5,13.05388687
13.5,14.04477504
4.5,3.496852595
13.5,14.82308064
7.5,6.562358926
9,9.816909038
10.5,13.09681895
9,9.76928679
10.5,10.29575127
10.5,12.17746789
10.5,10.75986426
15,15.59314756
4.5,4.022236122
13.5,14.33683726
3,3.506044505
15,15.18291278
7.5,6.309406186
10.5,9.612936446
4.5,5.466415847
3,2.938572756
6,6.559973595
3,2.446937472
1.5,1.254419653
7.5,6.75524415
15,14.61066315
13.5,13.63312341
10.5,9.063021523
4.5,3.489868238
10.5,12.68639083
9,10.43320655
13.5,14.7919491
9,9.120827186
3,3.462245712
3,2.555064592
3,1.923851077
1.5,1.889802245
1.5,1.01996769
10.5,9.901573193
9,10.12444606
3,1.403823168
10.5,10.22635407
6,6.664017653
1.5,0.982093322
1.5,2.622197052
10.5,9.376348709
15,15.34023546
13.5,14.22321868
1.5,1.082164801
10.5,11.44134541
6,6.242933637
13.5,12.79225976
4.5,5.576714594
10.5,10.01056686
6,5.084978038
15,15.62784689
15,15.98840981
7.5,7.741425334
9,7.746369768
7.5,8.216061496
1.5,2.508584423
7.5,6.16375311
12,10.99103937
4.5,3.567324793
1.5,1.189806355
9,9.514713591
10.5,10.25797916
1.5,0.431989084
15,15.28489925
3,2.121758387
9,8.92478067
12,11.57034937
12,10.76004668
6,4.346655798
13.5,13.43937158
4.5,4.601859758
12,13.82409563
3,2.923661091
12,11.88210575
6,6.151914638
13.5,13.14527423
1.5,0.710777394
10.5,11.02345825
15,17.11567613
6,6.372405508
1.5,1.781092393
15,14.62689384
9,8.298402327
6,4.283223745
9,8.719420883
4.5,4.166094782
4.5,6.956041959
13.5,13.88691236
12,11.51445452
12,11.70882017
12,12.47093488
1.5,2.101200768
7.5,8.214406085
9,8.837022392
3,3.613686563
9,7.414576848
10.5,10.43339024
13.5,13.13742947
4.5,4.156567713
9,9.806059784
10.5,9.718901011
10.5,11.43528704
9,10.08590789
9,9.874901638
7.5,8.231136037
1.5,0.614631315
7.5,6.491719868
13.5,15.1103023
13.5,13.27167094
6,4.993248009
4.5,4.328260883
7.5,6.679770814
15,15.79472318
7.5,7.236961099
10.5,9.100574595
15,13.70157705
15,14.44692754
3,3.790799206
3,3.626152058
13.5,14.75956977
15,14.61908528
12,12.0006352
1.5,3.118572278
4.5,5.160762077
12,11.24025033
9,7.964563274
12,11.21802008
15,13.94948547
12,12.19618517
12,11.89672845
10.5,11.55928711
7.5,6.783326777
12,11.92469765
12,12.29902518
3,2.39407183
6,6.790433306
9,8.938613255
1.5,1.363813018
15,16.51127813
3,2.761550429
4.5,4.807462314
10.5,9.004458757
1.5,-0.150839829
12,11.40593545
9,7.78652544
4.5,4.274299523
4.5,7.723831056
15,15.30492631
7.5,8.553001351
13.5,14.0702537
10.5,9.041934287
1.5,1.093910604
3,2.561166765
12,11.83115919
4.5,3.191506959
3,3.078575772
9,7.906028285
12,11.36654153
6,5.785823615
3,3.586430866
13.5,11.88296551
10.5,11.46385456
9,9.659121252
12,10.48563302
13.5,12.81792486
4.5,3.311932445
10.5,10.81272111
9,8.896253938
10.5,9.309263913
10.5,10.60543279
13.5,12.20344183
7.5,6.162718738
3,2.471739928
4.5,3.734295203
1.5,2.925234444
9,8.54630806
12,12.00005772
12,12.69575795
6,6.896590564
10.5,9.479989208
6,5.656339736
7.5,6.61339333
15,15.08825507
12,13.87482403
4.5,3.586185246
4.5,4.146534008
3,2.613484771
4.5,4.896927497
10.5,11.14902438
7.5,5.277050811
