Mean,StDev
1.5,0.344877505
4,4.329671967
2.5,3.297161849
2.5,2.828794102
1,-0.606756449
3,1.480125864
1,1.438940553
4.5,3.847415564
4,3.252115142
2.5,2.473035486
4.5,4.101122378
4.5,2.966201425
4.5,5.595825852
4,5.350054663
0.5,0.39630853
4,4.999102658
3.5,3.554304819
3.5,4.16021668
3.5,4.47515207
1,0.795629547
5,5.871830195
3,1.895225499
3.5,3.244453837
5,5.948409129
3.5,4.546993576
5,4.87905161
1.5,2.070164854
2.5,2.434579681
1,3.70609159
2.5,2.098423774
1,1.363548543
3.5,3.215755087
5,4.074916706
3,4.209398155
4,4.750293003
1,0.752189482
5,2.540020152
1.5,0.493033103
5,4.121033977
2,1.375288464
4.5,3.992013884
1.5,1.649120815
2,1.6322371
2.5,2.570390131
4.5,4.668937215
1,2.270776042
2.5,3.603774224
2.5,2.828988927
0.5,0.63352429
1.5,1.899697042
3,1.534718102
4,3.923168758
2,1.23174811
0.5,-0.407492998
4.5,4.38720329
2,1.086170835
0.5,-1.199084192
2.5,2.58530387
1,1.173658124
4.5,5.546376431
4.5,4.517231943
2.5,1.914315978
2.5,2.658166234
1,1.580829761
4,4.326503982
1,3.331219422
2.5,1.402735648
2,1.653927436
1.5,1.889296882
0.5,-0.461842461
4,4.669881656
1.5,2.57076138
1.5,1.565285598
2.5,3.644552752
0.5,1.051587029
5,5.632972285
4.5,4.902132161
4,4.183720195
3,1.849256819
3,3.788519204
5,4.309730511
3,3.910847172
4.5,4.406632568
2,4.267623282
4,4.444830667
3,3.331909479
3.5,3.057014364
2.5,3.249156071
3.5,2.361284377
2,2.723569768
3,5.473888172
4,3.053801127
2,1.753860712
3,4.636393236
2.5,3.344281633
1.5,0.120919827
3,3.788840202
1,1.057097442
5,3.031319468
2,2.893601628
3.5,4.663365197
1.5,1.586125977
5,4.888775268
1.5,1.076264624
2.5,2.164431281
4,4.259888988
1,1.274983031
1,-0.449763214
1,0.147143847
4.5,3.856678684
2.5,1.573824765
0.5,1.177043053
2.5,2.048343466
1,2.798131819
2.5,2.216526911
5,4.065991479
3,0.730820059
5,6.198292221
1.5,1.64771047
3.5,3.096900189
1,2.220482999
1.5,0.183353185
3.5,3.272851824
2.5,3.2736849
2.5,1.186657024
0.5,-0.090550746
4.5,4.088620391
5,6.879275163
3.5,2.724911533
0.5,0.774739676
3.5,1.42086927
2.5,1.459025713
2,1.47726552
2.5,0.83111649
2.5,2.412801806
5,5.157236743
3.5,4.432812106
4.5,3.784828893
5,3.13025337
5,6.822330129
1,0.503120906
3.5,4.559406767
2.5,1.661645382
3,2.697573856
3.5,4.999487572
1.5,0.891383413
1.5,1.807225111
5,4.55928682
2,2.517872939
1.5,2.407266041
1.5,1.501256898
4,2.953043015
0.5,2.799260405
4.5,3.451877197
3,3.20001741
1.5,0.529513778
5,5.663688924
3,3.521638205
4.5,4.519571313
2,1.668497422
4.5,5.18927526
5,4.474036143
1,0.995768889
0.5,1.582555773
5,5.357087638
3.5,5.872603978
1.5,0.891637907
0.5,0.950023347
4.5,3.732417006
0.5,2.021971273
3.5,3.215607912
1,0.496719327
1.5,2.205239308
2.5,0.232275595
3.5,1.980213426
2.5,2.345516527
1.5,0.330087138
0.5,0.280983513
0.5,0.696414119
3,2.051384264
5,6.262652151
3,5.023838529
3,3.406102375
0.5,1.132999757
1,1.463825421
5,4.85699308
2,1.636850259
3.5,4.977861377
0.5,1.502796365
2,2.601311276
1,1.75907914
5,5.634162868
4.5,4.79571213
4,4.639086287
4,5.725672493
4,3.744357834
1.5,0.561482081
0.5,-0.217510338
4.5,3.989485702
5,4.813756093
2,0.257930895
2,2.466339425
5,4.976099892
5,3.785908848
2,1.879305391
1.5,1.359353528
0.5,0.623031946
2.5,3.436996635
0.5,0.596127958
3.5,1.349164382
1,2.277144813
3,3.462262435
1.5,1.403534145
5,4.508812164
4,4.770686244
2,1.358568365
1,0.605107959
2.5,1.028328399
3.5,1.213693438
2.5,2.137297675
5,5.681463384
1.5,1.12625057
3.5,3.208448737
3.5,2.851736937
1,0.591272419
3,4.527880408
1.5,1.553002301
1,3.265174504
2,0.185790225
0.5,0.059450664
0.5,0.887653348
0.5,1.577058668
4.5,3.865310544
1.5,-0.041524913
2.5,3.053458061
3.5,2.043766129
4.5,3.969427352
3,2.499433052
3,3.088801173
3.5,2.587703885
4,4.220838983
2.5,3.271348784
5,4.778022231
3,4.843521016
3,4.612258137
4.5,4.609803885
3.5,3.332283618
2,2.101676415
4.5,6.015804623
3.5,3.980073061
2.5,1.853929603
1.5,0.586951323
1,-1.424225162
5,5.980327234
4,3.705457856
0.5,0.830173484
1,-0.201624571
5,4.229927755
2.5,3.162455414
1,1.906945309
5,4.854419413
1,2.191389447
5,5.450737238
3,2.634685395
1.5,0.157181747
3,3.412026653
2,3.345755443
4,5.740709988
1,-0.177348309
2,1.610277365
2.5,2.272557729
3.5,4.480109863
2.5,3.207711041
1.5,1.292683014
1.5,-0.092680668
4,3.10824613
5,5.598665022
5,7.132419137
2,2.612188146
5,4.42797524
2,2.705438868
1.5,3.761202801
4,4.117354325
2.5,2.218108625
0.5,-0.444145614
1.5,0.86856145
2,2.263395284
5,4.841425438
3,2.492948984
2.5,2.136780424
3,3.783324334
3,2.519141574
1,1.541014446
1,1.889491703
3,2.811668482
0.5,-0.15236726
1.5,2.340670516
3,3.05208584
2,2.707625756
2.5,1.688628641
0.5,1.262617531
1,2.620171755
1.5,2.473926262
3,1.900834107
1,3.236136825
1,1.289351265
1.5,3.142860035
2.5,2.208058307
4,4.454875436
5,3.357592328
0.5,-0.996665139
2,2.267503819
2,3.109921967
2,0.971913421
5,3.863823069
1,1.130714161
0.5,1.865209226
4.5,4.690068667
1.5,3.038646642
4.5,4.255463837
2.5,1.136104908
1.5,2.07832506
3,3.671531608
5,6.120186641
1,0.696633961
5,3.325795848
0.5,0.587012254
2,2.674947732
4.5,3.596695178
2.5,1.49256192
0.5,-1.06883815
4,3.783318252
3,2.700057962
5,5.276671411
3.5,4.554482061
0.5,1.211819931
2,1.420871534
1.5,1.13570601
5,5.453180425
2.5,0.387484186
2.5,3.781448625
1.5,2.452699298
3,1.842135314
3.5,3.352796469
0.5,-0.61623312
4.5,4.828513184
3,3.06226351
1,-1.408329407
4.5,4.506407137
1.5,2.023765292
4.5,3.427831961
0.5,0.813806977
0.5,-0.395247754
1.5,3.288027508
3.5,4.291968794
3,4.032068708
2.5,2.533979503
3,2.967556375
4,4.380212633
4,3.271198893
3,3.888683612
2,0.941536267
4,2.952363686
3.5,3.696366234
5,5.166264959
2.5,2.81096297
3,2.152989397
3,1.48902693
4,3.860817829
1.5,3.229096317
2,3.600119558
1,-0.611949323
3,3.288171675
4,3.847486153
3,2.192916973
0.5,-0.747985233
5,5.540668164
0.5,0.658599439
2,3.450716983
4.5,4.988219859
3.5,3.918547693
1.5,0.413427787
2.5,3.424257395
4,4.549769696
1.5,3.366967593
1.5,1.235075264
4,3.809979587
1,0.601368108
2,2.14360309
2.5,3.477934994
3.5,5.085442486
5,6.221944454
3.5,3.070035832
3.5,3.511385004
4,6.339987934
4.5,4.913126462
0.5,2.138117006
4,4.502860413
3.5,2.992189272
1.5,1.27974556
4,4.132127665
4.5,4.272069853
4,1.25129
4.5,4.615957063
4,5.544422498
2.5,2.958444109
2,2.114632066
0.5,0.547422521
5,4.460239496
3.5,4.054294565
1,0.5141583
3.5,5.240224868
1.5,3.160236713
2.5,4.358380224
5,4.612945684
5,6.675961997
4,4.166449972
2,1.636164844
4.5,3.800987233
2,2.268101303
3.5,3.701030144
4.5,5.427822635
3.5,3.964808964
3,4.063250679
1,1.224880419
1.5,2.006876791
1,1.690392995
3.5,6.289894052
2.5,2.362479087
4.5,2.508205259
1,1.258135902
3.5,3.688071253
3.5,1.987424952
4.5,4.284176664
5,5.698202032
4,2.674072286
5,6.662496915
4,2.957635305
5,6.197400479
2,1.899219468
5,5.1055922
4,4.583367853
4,4.127745071
5,3.946485632
5,5.76509162
3.5,5.657869399
5,5.096647773
0.5,0.82720329
5,6.864967224
2,0.206791477
3,4.061888238
0.5,0.710052565
2,2.1342913
1.5,2.300601322
4,4.680640404
3,3.051467022
3.5,3.923492073
5,5.032155335
0.5,0.106731864
3.5,3.353704194
2.5,3.723579256
4,3.574782542
4.5,4.859222165
1.5,1.899760427
1,1.676541931
2,0.959844427
3,2.390987769
3.5,1.505447534
5,4.313138378
1,2.042505185
4,3.183103504
3,4.108509688
2,1.840829014
3,4.687620135
5,5.789730437
1,1.23699661
4,4.383824025
2,3.09233021
2,4.665272265
0.5,0.230831638
1,0.38669969
0.5,1.87305726
0.5,1.001197469
3.5,3.739816756
5,4.963076892
5,6.303130726
1,1.669928886
4,3.818581386
3.5,4.066472308
0.5,0.233778829
3.5,3.497156211
2.5,2.685972987
2,3.166724048
3.5,4.495233931
3,4.240153788
0.5,0.811722134
1.5,2.113092419
2,1.327364658
0.5,0.567958349
5,5.574137748
2,2.393137604
4.5,3.178708428
2,0.458209928
2.5,1.064953952
0.5,1.660832666
1,0.657396584
3.5,3.248891106
2,1.71742425
4.5,4.853152566
4.5,3.722025046
1.5,1.175459611
4,2.520449778
2.5,1.529462627
3,2.156314181
3,2.597833978
2,3.247844373
5,5.273548252
2,2.856114996
4,1.474449032
4,4.341569354
1,1.970846308
2.5,2.927391012
1.5,0.231177034
0.5,0.915727244
2,1.456564175
2,2.360359247
5,4.763818067
2.5,1.67399976
3.5,2.372264032
3,2.086933664
1.5,3.100097423
4.5,3.613621677
1.5,1.42920491
2,1.56528735
3.5,3.529461538
5,4.896325097
5,5.051181716
4,4.651381597
0.5,1.154593825
4,2.127065708
2,1.449299255
3.5,4.680351327
4,5.084414621
0.5,0.893261675
4.5,4.094300388
1,0.271908137
5,4.11827683
0.5,-1.931363031
4.5,5.703872446
4.5,4.202686935
4,4.603650895
2,2.788980942
2,1.609619686
1.5,1.896547258
0.5,-0.164459128
2,2.952103928
1,1.491011631
5,4.810665339
1.5,0.88128133
1,0.620102647
2.5,2.5282406
1,-0.262541339
2.5,3.173593986
4,4.899004636
0.5,1.531173231
2.5,2.495381974
2,1.555593254
3,3.420140732
2.5,4.090814581
1.5,2.974694486
2,1.688419767
4,3.237260202
0.5,0.689565397
4.5,4.652873625
5,6.217614239
3.5,4.459539117
1.5,1.478483902
4,3.954124443
4.5,5.773829026
2,3.678982972
5,7.032269428
2.5,2.061837893
4.5,5.017695302
0.5,0.839776159
3.5,3.974803028
5,4.006531814
1.5,2.200089465
3.5,4.079561439
1.5,2.133304915
2,2.431554173
3,1.948381936
1.5,1.948353016
4,2.384752823
2.5,2.910787493
4.5,4.470314486
3,3.127789217
3.5,3.109785772
5,5.641151441
3.5,3.082931995
4.5,3.865369477
1.5,1.772217429
4.5,5.568474246
2,2.307185497
4.5,3.53496104
1,0.755279051
1.5,2.002508001
1,1.144869374
1,-0.087210522
4,3.945057216
4.5,4.870983022
2.5,3.005364384
1.5,1.858369212
3,0.820680817
1,-0.225236911
4.5,4.585915249
3,4.639703758
1.5,0.292892864
1.5,0.5357517
0.5,0.649381091
3,3.538164412
3,3.232037
4,4.591125371
1,1.017477546
3.5,3.580296355
4,3.792142447
4.5,5.169640754
4,3.795433156
0.5,0.00299344
3.5,3.330507997
3.5,3.233949918
5,6.97201378
4,1.940684775
2.5,3.299776007
4.5,4.014933933
4.5,6.810099313
3.5,2.943090215
1,1.735598525
3,2.197706841
0.5,2.020495153
1,1.460885876
4.5,3.830335663
1,2.913676446
4,3.376241802
0.5,-1.386832656
4,3.233499147
5,5.157105758
0.5,0.067448037
2.5,3.879909604
3,2.446372866
1.5,1.830006076
3,3.551404935
2,1.480862351
3.5,4.088396246
0.5,-0.804502159
4,5.589877805
1,-0.389397842
1,1.827109
1.5,2.374490709
3.5,2.368788175
2.5,2.370935868
1.5,3.518193799
1,0.232426445
1,0.994154562
4.5,4.277401585
0.5,0.831015269
1.5,2.81145107
3,3.621537631
3,5.057039237
2.5,2.539808182
4.5,2.711418687
2.5,2.056185188
1.5,1.714308139
3.5,2.876630606
3,1.305992269
1,1.010196598
4.5,4.650355937
3,2.652842911
2.5,3.7143668
2,3.73976378
5,5.366899955
5,5.467882233
4,5.255026797
4,3.147409121
0.5,0.095480315
4,4.685184267
3,3.667280497
1.5,0.889027158
2,0.575437495
0.5,0.682217564
4.5,3.735399611
4,3.798749068
4,3.589261264
0.5,0.37126864
4.5,5.527750839
0.5,1.905630883
1.5,1.682796332
4,3.656767798
5,5.078729348
3.5,3.437099815
1,-0.43945977
3.5,4.131649008
4,4.624106117
3.5,2.169633241
2.5,2.189285459
4,5.234902678
1.5,1.59148864
4.5,5.824591182
2.5,3.476976586
4,5.323479127
0.5,0.504304655
3,5.619577132
3.5,3.937704246
2.5,2.505519771
2,1.796830988
2,2.26500023
3.5,4.254693451
3.5,2.154133948
1.5,0.926307312
3,3.966094877
2,1.278787763
4.5,4.911983016
2,4.474738384
1,0.450321027
0.5,0.780206971
3.5,2.889212364
1.5,2.705217215
3,4.439801708
1.5,1.418718848
3.5,3.600281497
4,2.529766225
3,3.209165081
4.5,3.609505273
3.5,3.423379284
2,2.83744269
4,4.470903712
5,3.828020285
2,2.063346768
4.5,6.109905414
1,-0.405878904
3.5,2.784386103
0.5,3.12107495
2,2.246359762
1,2.173677609
3,2.725857004
0.5,1.291431586
4,4.352331057
1.5,2.317953203
3.5,4.080013001
0.5,1.340375909
1.5,1.036525025
0.5,-0.883100157
2.5,0.61193808
2.5,3.122075456
2.5,3.007648706
3,3.121670125
0.5,0.671761564
5,2.446154395
1,0.856890052
1,0.935593134
2.5,1.327724021
1,1.143507781
4,4.239874679
3.5,3.959101898
1.5,1.814247234
4.5,2.438361406
2.5,1.642815878
3,2.601027938
2.5,1.029477765
5,4.877279478
2.5,2.308604296
3.5,4.948315546
1,0.889828462
3.5,3.324421761
2.5,2.873178532
2.5,3.668712455
0.5,-0.354324143
4,5.979043331
1,0.309449646
3,4.235012155
4.5,3.364596806
2,1.475739762
1,1.170880281
0.5,-1.073133117
1,1.222958636
3,2.045765033
0.5,-0.251900755
1,1.156566748
4,4.220446244
1.5,1.358790648
3.5,2.614248515
2.5,2.388994934
5,4.591375044
1,3.258006215
0.5,-0.809606204
3,4.972673225
4.5,5.433107025
1.5,3.032289221
2,2.224661743
2.5,1.032824428
0.5,0.962754966
2.5,2.772596938
0.5,-0.431900272
1,2.047256001
1.5,0.554821664
3.5,5.114608813
3.5,3.98716882
3,4.217690684
2.5,0.90395699
4,2.109764809
5,3.742140722
5,5.238022048
3,3.166934526
4,5.700345848
