Mean,StDev
4.75,6.223871915
1,-0.313440942
2.25,0.12894588
3.5,4.210799849
6,5.946808736
4.75,5.791687212
2.25,2.05493583
4.75,6.177149965
3.5,1.777487822
4.75,5.884912297
1,1.587292038
4.75,2.572239796
3.5,2.355591318
6,5.065836479
1,0.634707353
6,6.627488142
4.75,5.97760554
3.5,0.427740728
2.25,4.053930094
4.75,4.82021589
2.25,0.502362264
4.75,7.388373494
4.75,4.374954238
4.75,5.164467547
4.75,5.203620732
1,2.736473512
6,5.532838235
3.5,3.731392453
4.75,4.89210477
1,5.090951593
4.75,6.640734727
4.75,5.186083936
6,6.421406154
1,1.302566584
3.5,5.588338284
1,-1.847897683
6,6.602066935
2.25,4.154372522
3.5,6.18665448
2.25,1.831608757
2.25,3.011266364
1,1.233555708
6,5.6145718
1,0.282158293
6,4.923131857
1,4.408265407
1,-0.603100969
3.5,1.393945747
3.5,5.1597425
2.25,-2.019358203
2.25,3.965174999
4.75,3.309867754
2.25,0.384679306
1,1.456618057
2.25,-2.036275602
2.25,1.545977173
3.5,4.206587321
3.5,6.00767203
6,7.528286121
6,5.472833276
6,4.05709463
6,6.351092732
3.5,4.157197279
3.5,5.283312133
2.25,3.724905561
3.5,4.031522802
4.75,5.643774353
4.75,4.814288341
4.75,5.791476955
2.25,4.143853656
4.75,5.623636381
1,0.28200386
2.25,4.643281685
2.25,3.282237915
1,3.394437145
6,6.667780724
4.75,4.995050208
4.75,3.995822371
2.25,3.715091742
1,0.735518095
4.75,5.492985129
4.75,3.882582851
3.5,3.824839132
1,3.512967479
3.5,0.268023761
1,1.979898731
2.25,-1.312426049
4.75,3.988775497
4.75,6.193996391
6,3.92761251
6,5.674290911
1,-0.902611042
2.25,3.329036301
1,-1.099245083
1,3.462148143
3.5,3.091288267
2.25,-1.123380868
4.75,7.455779218
4.75,3.646593686
1,2.507204536
6,6.381566287
2.25,2.14057015
3.5,3.200029158
3.5,5.754443967
4.75,1.384814608
6,6.178891868
1,-0.959592666
6,4.958839887
6,5.241916642
2.25,-2.28242413
4.75,4.498102071
1,-2.841424409
6,5.765682236
2.25,3.870315629
1,-0.704021936
2.25,2.576867822
2.25,4.388492191
3.5,2.091599941
2.25,3.147223119
3.5,7.580414163
4.75,4.956864193
3.5,3.306829389
3.5,4.424697323
2.25,4.205485513
4.75,5.545884989
2.25,4.355393231
1,1.192945516
2.25,1.927297752
2.25,1.832426848
6,7.663362786
4.75,4.831969929
4.75,5.811270575
2.25,5.202618403
2.25,0.212377609
3.5,-0.235675856
4.75,4.498300241
6,3.291753591
3.5,1.085398201
4.75,4.078777587
2.25,1.384443451
4.75,7.816629865
1,-0.257897884
6,5.08184562
2.25,0.661517468
3.5,1.866464052
2.25,1.76964645
4.75,9.036873659
2.25,1.420504908
4.75,4.080412086
4.75,5.750579358
1,1.883909741
6,6.774456618
2.25,5.186428387
6,5.050371715
2.25,2.148047826
2.25,-3.589492425
3.5,7.00162205
3.5,5.782372887
4.75,3.504125433
4.75,4.70103855
3.5,7.654756424
3.5,2.179270174
1,1.428935913
6,5.800609332
6,6.616005084
6,4.591954516
2.25,2.547326491
3.5,4.84235576
3.5,1.372658133
3.5,0.63518035
4.75,4.577187589
3.5,5.587839335
1,3.203282038
4.75,3.911892103
4.75,2.869582747
1,4.132802362
4.75,5.22758073
3.5,2.822207384
3.5,7.106751005
3.5,2.283453649
4.75,3.248195234
1,3.459854818
4.75,3.475255747
4.75,3.372103887
1,0.495829871
6,5.770421277
6,5.658259596
2.25,2.142413906
4.75,3.907201988
6,7.485551142
3.5,5.189576942
6,6.41858659
4.75,4.766421523
2.25,3.272922335
1,1.912436971
4.75,0.73305964
6,5.904780312
4.75,2.244039183
1,1.53952316
3.5,1.886985608
4.75,5.176830874
4.75,3.539178552
1,2.573814442
2.25,-0.442815405
3.5,2.690654967
4.75,3.318424398
1,2.174232307
2.25,2.010796239
6,7.478559686
6,5.35087409
4.75,4.519057905
2.25,2.754345451
3.5,1.637815392
1,4.969903025
2.25,0.200465839
4.75,5.70531236
6,5.425970975
1,0.61072614
6,5.325289177
4.75,6.344940726
3.5,2.463163339
6,6.842932712
2.25,5.459235839
1,0.543763268
3.5,5.668407261
4.75,3.864075911
2.25,2.898928643
2.25,4.740506924
4.75,5.784345058
4.75,4.944415185
2.25,3.178939665
3.5,3.561339645
6,7.244648296
4.75,4.755792111
6,6.547984479
2.25,4.038659991
6,3.844269329
6,6.263981655
1,1.471603602
4.75,1.69352642
4.75,5.666597631
2.25,4.300221811
6,6.074276359
1,0.512307104
3.5,2.704162433
6,7.167034742
3.5,3.303640129
4.75,7.396418726
6,5.87318163
4.75,4.513260852
4.75,2.957472921
1,1.251131885
1,-1.381524533
6,5.719368109
3.5,2.70185297
2.25,3.432227303
3.5,2.197705881
6,6.25442824
3.5,4.883274892
6,6.032838631
4.75,4.683205989
4.75,4.356176206
2.25,1.703064378
3.5,5.815594238
2.25,-0.335919351
4.75,4.528903812
3.5,-0.060112137
3.5,1.220574952
3.5,4.847232859
3.5,4.259812308
4.75,5.816544162
2.25,3.346966199
1,-0.198767482
4.75,2.816020732
3.5,4.406438049
1,1.616888015
3.5,1.22040445
6,6.010935124
4.75,5.741605896
1,0.006958435
3.5,7.445653005
2.25,3.186409464
2.25,-0.275850003
3.5,-1.037529522
1,-3.913418555
1,2.755565958
3.5,3.434088313
2.25,2.791381836
2.25,1.210261585
3.5,3.487630699
4.75,4.661479159
2.25,2.251479322
1,1.309616009
6,6.71299342
2.25,3.740314564
4.75,5.728145925
3.5,4.29158288
2.25,2.667089728
6,6.475860877
2.25,3.748885639
1,4.824829716
4.75,5.053736998
3.5,0.842326464
6,5.841601269
6,6.897508708
2.25,0.793950855
2.25,1.427384054
3.5,5.608170165
1,2.880153404
4.75,4.029532445
1,-0.244500727
1,0.363755487
3.5,3.073315083
3.5,2.832948216
6,5.696601537
4.75,2.40036034
1,1.114998748
4.75,4.975848577
2.25,2.433942701
4.75,3.049501946
4.75,4.579250855
1,-0.611358125
1,1.127633867
3.5,1.220384865
4.75,2.081354718
3.5,4.176695927
6,6.169681846
6,7.097483939
2.25,1.724443419
1,0.533024709
2.25,1.84708464
4.75,4.577959635
1,-0.4194111
1,3.943781844
1,-0.500365673
6,6.012844853
4.75,4.95414111
2.25,-0.459643977
4.75,3.78274626
3.5,3.36793534
4.75,4.951193601
4.75,4.839386023
6,4.746966792
3.5,3.682534579
4.75,5.697417455
3.5,6.687605281
6,5.184486102
4.75,5.442639164
2.25,2.689176466
4.75,3.653509067
6,5.999728355
1,0.362258376
3.5,5.126017023
4.75,5.423192637
1,0.673791798
4.75,5.94462538
3.5,3.822859913
3.5,3.308320776
4.75,2.887264093
6,6.474814654
4.75,5.0386253
1,2.274599391
4.75,6.577429784
1,-1.015597131
6,6.857656125
1,0.238106122
6,5.357464559
6,7.086759919
1,0.225884582
1,0.480243005
3.5,4.453880976
6,5.65310198
2.25,1.28779673
1,1.566038397
6,6.752645276
1,3.078164413
1,1.734472562
1,3.188108994
1,-0.130556281
4.75,5.080104198
4.75,4.068599395
3.5,2.396320836
6,5.199514622
3.5,5.311802637
3.5,5.866112703
4.75,4.151548244
3.5,1.391648023
3.5,3.918895625
6,7.935816709
4.75,6.756441329
4.75,5.073436691
4.75,4.377593581
2.25,2.610331422
2.25,2.40045541
6,6.27356953
1,3.992489022
6,6.487896077
4.75,7.7657104
2.25,3.590922647
3.5,4.300234632
3.5,2.836366445
1,-0.326439826
1,-3.031154296
2.25,2.620288339
2.25,-1.668286189
3.5,6.130666322
1,2.548749493
3.5,4.389464768
4.75,2.505694207
1,0.411699429
2.25,-1.619334177
6,7.154101313
1,0.399233362
1,1.381202279
2.25,3.837820989
1,0.124506374
1,1.300930453
4.75,3.054684451
3.5,4.423126072
6,6.046128806
4.75,3.795951669
1,-1.714642532
1,1.458152769
6,5.666378616
2.25,3.409475925
2.25,0.980503362
3.5,5.912509975
4.75,5.381356011
2.25,2.184491032
2.25,1.917318016
4.75,4.969924055
1,-0.036022194
3.5,4.361313588
4.75,2.784220223
4.75,3.765853801
1,-0.103266052
6,6.089540269
3.5,4.227053201
2.25,0.558572766
2.25,5.58012605
3.5,2.193269922
1,1.737113019
6,6.343148829
6,6.443708924
2.25,2.73107843
6,6.328103471
6,6.462794624
2.25,5.158916159
4.75,6.025166526
1,-1.035219815
3.5,4.390443786
4.75,6.433853564
4.75,5.289554181
1,1.395517931
3.5,4.695724528
2.25,1.344198966
1,1.531699318
4.75,3.559063903
1,0.100339443
1,0.788550477
2.25,3.598272142
6,6.693630308
1,1.423036055
1,1.681877704
6,6.065569201
6,6.3464385
1,0.956328112
6,5.035017856
2.25,2.642062127
3.5,1.966902802
1,2.334527906
2.25,2.37562402
6,6.96681593
2.25,2.804784649
2.25,-1.38437599
3.5,2.356268472
3.5,4.778728175
4.75,6.570485479
3.5,2.213577617
3.5,1.463377095
2.25,2.130499989
4.75,4.402311345
1,-0.733957005
2.25,3.993243571
1,-0.343934824
3.5,1.778330378
3.5,3.957534693
3.5,4.127866608
2.25,2.695111387
3.5,6.803932354
4.75,6.55825145
1,-0.057530275
6,7.557956088
1,-1.057426837
4.75,7.338886233
3.5,2.814385802
4.75,5.923355067
6,6.469056725
6,7.027543148
3.5,1.771209062
1,2.544340937
4.75,4.102191035
2.25,0.800780252
4.75,4.950705509
4.75,2.57827163
4.75,6.637013779
2.25,2.749449536
1,2.953224945
3.5,6.818863715
4.75,5.044234065
6,6.188935147
4.75,3.794966355
3.5,5.492597335
4.75,4.013363804
6,6.509129965
4.75,6.28028484
2.25,2.265562946
6,6.629043876
2.25,3.731126871
4.75,5.993937779
2.25,0.642181282
2.25,0.0123806
1,1.754272069
6,6.28695968
4.75,4.404348267
1,3.228158619
3.5,3.543818846
2.25,2.363040747
3.5,5.482848034
3.5,5.854806572
2.25,1.612757613
2.25,0.679530868
2.25,3.4814014
6,4.86147664
1,1.334428309
2.25,4.728077373
1,4.229276352
4.75,5.278716053
6,6.27529417
2.25,2.78281699
3.5,3.469467662
2.25,5.451791692
1,1.532029354
4.75,7.833222365
4.75,6.082574561
2.25,2.657499688
4.75,1.913350565
3.5,5.229253933
2.25,0.787711098
1,0.885469993
6,5.392488475
2.25,1.192665177
6,4.61016933
6,5.149025092
1,2.440164516
2.25,0.307210746
2.25,-0.060769281
6,5.553530439
3.5,3.423034939
1,0.774945599
3.5,2.567189164
6,6.469753338
6,6.673092047
6,4.92901078
6,6.756871797
6,6.498941661
6,6.864547584
3.5,4.562671685
3.5,5.539628917
4.75,5.129049247
3.5,3.358983839
4.75,3.67167823
2.25,0.837674134
6,6.476638589
2.25,-0.376113247
3.5,3.184921035
6,7.127420719
3.5,6.282859638
1,-0.197058095
6,7.377668086
6,5.521634925
1,1.664126415
1,-1.013006157
6,5.719257462
6,6.771220145
3.5,4.034621392
6,5.754726185
3.5,4.252804008
2.25,2.300587701
2.25,2.115566882
6,5.300836157
1,-0.298935477
1,1.42376353
3.5,0.715391452
4.75,4.255750393
3.5,6.130892793
1,0.689164929
2.25,3.774074806
2.25,1.516593767
4.75,4.865154233
1,3.109297642
1,0.524374387
6,7.18546848
4.75,5.521585133
6,5.815217573
6,6.86741513
4.75,4.31247415
4.75,4.100473503
3.5,3.389961254
3.5,4.705895145
3.5,4.779553845
1,1.002729741
2.25,3.22458015
6,5.252422961
4.75,5.415938464
3.5,2.32278319
3.5,5.678088531
4.75,4.698500188
6,6.104933972
3.5,6.702990782
2.25,4.012326603
2.25,1.024699654
2.25,1.209260406
3.5,4.99961053
6,6.342676523
1,1.456428256
1,-0.286568571
2.25,3.390772544
3.5,5.428560391
4.75,3.693048276
4.75,6.781301198
4.75,3.361148611
2.25,-1.121327549
6,6.828985738
6,5.941118726
4.75,4.999531982
6,6.685270163
2.25,2.13348387
6,5.735944393
6,7.579544882
1,2.073430408
1,0.559013874
1,3.414688523
1,-0.993807277
6,5.581375433
3.5,5.44276724
3.5,1.997248583
1,-1.466995678
1,-1.184437795
4.75,5.129546293
3.5,7.057122717
1,1.645130008
3.5,3.111812083
3.5,5.674620492
6,6.319983128
6,5.523408445
2.25,2.093933869
3.5,3.318117842
1,-0.922193356
4.75,4.487088994
1,1.043603174
2.25,1.975011221
3.5,4.195239615
1,3.133529265
2.25,3.429586485
2.25,-0.310484575
2.25,3.332820086
6,5.109955797
1,1.716968987
2.25,1.661650338
2.25,2.51190696
1,2.87169834
4.75,3.334073807
2.25,0.89077086
4.75,5.380310912
6,7.169815247
4.75,3.433298187
3.5,3.797524301
2.25,3.907907101
6,7.01843521
2.25,5.505890239
4.75,6.327699743
4.75,3.367154287
4.75,5.039616449
2.25,3.07326419
1,1.329486703
6,6.203126909
3.5,6.681342553
3.5,3.508415172
6,4.405521067
6,6.111515767
4.75,8.203608369
2.25,-0.186143931
4.75,6.219867599
1,4.266022095
2.25,2.144621088
1,2.163668644
6,7.290400783
6,4.667566489
3.5,1.793866396
6,5.370933417
3.5,1.889348943
1,0.961020077
1,-3.241323977
3.5,5.325438236
6,4.426427606
2.25,2.3241774
3.5,4.528936776
4.75,4.216534554
3.5,3.838911885
2.25,-1.434247464
2.25,1.229118446
2.25,3.946730626
3.5,3.119162325
4.75,6.681118498
6,6.510547308
3.5,6.049464392
6,6.092030731
3.5,6.623449222
2.25,5.462441068
4.75,5.723814049
1,-2.016663561
4.75,5.57843515
1,2.105587123
4.75,3.565229035
6,6.177607069
3.5,3.127778203
2.25,2.10894646
6,6.542878493
6,6.792312001
6,6.410081576
2.25,3.331501616
3.5,2.314642777
1,0.423026569
6,6.538866211
2.25,0.500584446
4.75,5.417776238
1,1.3956868
3.5,3.331218726
1,0.600098289
3.5,2.580292517
6,5.915311331
6,5.657144391
6,5.422931713
4.75,5.565504347
6,4.116585547
4.75,7.073991967
1,1.284224336
3.5,4.287950919
