Mean,StDev
4,5.497303129
4,4.169625323
10,9.504608925
10,9.975047452
2,0.138825329
10,9.065899883
4,4.930250889
6,6.677837715
2,1.873368137
10,10.22449872
4,3.684291386
8,7.334507429
6,5.390961158
8,8.391384624
2,4.239614786
10,8.460235987
6,8.243624793
2,2.219643163
10,8.216917661
8,7.546672106
8,8.832207307
8,6.839356885
8,9.046257441
6,6.899335524
8,7.309914464
6,7.018122662
4,5.221487762
8,6.935815432
2,1.845998404
6,5.628590319
4,3.074850483
4,3.665401077
2,2.373621434
8,7.087284492
2,2.085794825
10,9.382668759
8,7.612649316
4,3.45790756
4,4.692173376
10,9.208688512
8,6.925316969
10,10.0018071
10,8.560181905
6,7.524987165
8,8.445620866
6,6.734619162
2,2.663291896
8,7.997191303
6,4.061844507
10,10.3476899
8,7.426364178
2,1.970534227
8,7.44940321
6,6.428082818
6,6.707175791
2,1.422214942
2,2.861906759
10,9.057230089
6,4.040323752
4,3.99840315
2,3.240710185
6,6.25910663
6,7.309671979
4,4.245260107
8,7.041239233
8,9.832283366
6,5.704932813
8,8.632571032
8,8.144017499
10,11.38906101
2,2.180346322
8,6.767463458
8,9.904056773
8,9.514254078
8,9.381926078
10,9.422367384
4,5.288648704
6,6.866921008
2,2.329429355
6,7.845056425
10,9.955819192
2,2.205102685
8,7.909875634
4,3.363484852
2,2.138950144
2,1.118465651
6,6.01672628
4,5.062852358
6,4.188236557
10,9.276520502
8,8.077410134
2,0.804652348
4,4.359989343
8,7.430233801
6,6.231370974
8,7.474183145
2,2.174510182
6,7.556917335
2,1.005743546
10,10.72661161
6,6.502092265
8,8.056709314
4,2.469104801
6,6.431675496
6,6.15541939
10,9.703494948
6,6.080579446
2,1.641290841
10,11.30949596
6,5.957156281
8,9.842675388
10,9.112950008
2,3.379844761
10,9.498283993
6,6.595584313
4,2.343972438
2,3.051158722
8,6.393868702
8,6.83274528
8,8.249531255
10,10.70180336
8,8.046944258
10,10.57266633
2,-0.466745421
2,3.431428228
8,8.385684988
8,7.901562462
10,10.27895154
10,12.95865479
8,7.950087112
6,6.592518302
4,3.365458366
10,9.708268528
6,4.774120902
4,2.698675393
6,5.812067551
4,3.993011716
10,12.3748064
2,3.900640225
2,1.247428632
6,6.047724401
10,8.39259715
2,1.782659375
10,10.08715107
10,9.792305318
4,3.010930749
6,6.6969904
2,-0.305302939
4,2.596713103
6,6.31323828
6,5.197211303
6,6.725446545
4,3.760089358
10,10.72683792
2,1.282743548
10,9.607247404
2,1.929339283
6,5.096900713
4,3.296989549
10,10.3272306
4,3.632683619
2,3.12882377
4,4.67538679
8,7.47702372
10,9.182673803
4,5.525889685
4,5.148994711
2,3.049621394
10,8.427134311
6,6.928758209
4,2.39778797
8,8.024142584
4,3.690223166
8,7.533990318
4,4.044559536
10,10.65906818
10,10.18872314
6,4.452050664
6,6.997815301
6,5.63315634
10,9.763303752
4,4.91400994
10,9.96453808
4,3.317124493
10,8.82161067
6,5.126580698
8,8.580154553
8,6.126531123
6,4.996063899
4,3.089567995
6,4.992793289
8,7.8343866
4,3.825383229
10,9.893817912
4,2.897087954
4,4.681842102
8,9.558648361
6,5.73667367
2,2.371050007
4,5.625162904
4,3.511183594
8,7.426418566
8,8.265468916
2,1.783737263
4,3.578633824
6,4.002348134
6,5.527294899
6,4.073001113
6,6.401973904
6,6.778526995
2,1.778952103
2,0.491664691
6,6.17126287
10,10.17700731
2,1.328915543
6,5.591856906
10,9.834412131
8,7.371124081
8,8.235115191
2,1.595830115
8,7.513500958
10,10.86398464
2,2.419804979
10,9.554847969
8,7.663117549
6,6.458258931
8,10.06274679
4,2.936254231
10,10.57726302
10,10.70799711
2,2.857109982
4,5.098001163
6,4.778171636
2,2.144079248
4,1.678304257
6,7.364154049
6,6.81385696
4,3.549570106
4,4.285056518
6,6.405627446
8,8.660183533
4,4.712795633
2,4.840370598
4,3.111945984
8,7.55144676
8,7.372134417
6,5.476589425
2,2.433765734
10,8.618938958
2,0.759899796
4,4.415221093
2,3.732067998
6,5.614290297
8,8.577445732
8,8.302431488
10,10.03039986
4,5.33915598
10,10.5697802
4,5.382222251
2,1.082097118
2,1.155475545
6,6.570578953
8,8.755318678
10,10.91091263
6,7.015887632
6,5.456639312
4,3.780306507
8,7.62275726
8,9.814310405
6,7.356349517
2,1.094770306
6,6.309470204
10,9.135127236
6,6.075705944
2,3.132196444
8,6.939408179
6,4.826443853
6,8.490797476
10,10.58440536
6,5.581858644
2,4.664515428
6,5.238889422
10,10.27897415
8,7.894497941
8,8.395773155
8,6.453322901
2,3.496199138
6,5.407689879
8,7.645315735
8,7.53369655
6,6.214249255
2,1.798295547
10,9.990621044
2,0.767955197
4,2.88961844
6,4.309278716
4,3.871949493
6,6.518293146
10,11.43808729
4,5.119244621
8,7.449310179
8,7.965134161
6,7.810521987
4,4.1701802
6,5.577588407
8,6.067681161
2,0.926341554
10,8.738812526
10,9.603631278
6,5.550679542
8,8.758797012
8,8.109169868
6,8.273177105
4,3.430827916
2,1.221151334
2,2.101320652
4,4.319716601
8,8.161969252
6,6.58224652
2,1.799228412
10,10.13717434
6,4.64420094
2,2.529501636
8,9.271459591
6,6.420112439
2,1.955528067
8,7.329783499
4,4.699917418
6,4.68537959
4,2.578798832
4,2.922359002
8,9.764597306
6,6.983067896
8,7.221573984
8,7.753092758
4,4.319136328
2,1.888710537
8,9.420872062
4,3.728312746
10,8.021857391
6,4.152152125
8,6.41095135
2,2.437091323
6,5.987281313
6,5.887973212
6,5.955952561
6,6.551344123
8,7.102111039
4,3.772044934
10,10.57633473
4,2.94114716
6,4.997812871
4,4.717270736
2,0.399678989
2,0.742328787
8,8.183444322
6,5.379138914
2,2.431270594
2,3.317531489
2,4.162679095
10,10.09571891
2,3.539749088
8,7.955053356
4,4.906878691
6,5.907928931
2,2.538145649
4,4.068409153
8,8.890791297
6,5.976446198
4,4.601941923
6,6.401486039
10,9.86635782
2,1.376983348
2,3.133598474
6,5.906700758
2,0.479706196
8,10.03931749
8,8.532317713
2,2.369626239
4,5.159509616
8,7.57128851
10,10.27053274
4,4.054671576
8,7.250700159
8,7.026549601
4,5.673189254
4,3.413622191
4,4.767172537
6,7.249807288
4,4.05422447
2,2.472709382
2,1.520125913
8,8.505075553
6,5.274407019
10,9.671700438
4,4.374655457
10,10.26857458
2,2.407448346
8,8.879277296
4,4.065417897
8,6.963446796
8,8.889006363
