Mean,StDev
2,0.847651865
1.5,1.30855551
2.5,2.48203707
2.5,1.349709373
1.5,0.628718788
2,2.123309498
2.5,3.311867781
2.5,1.443393597
2.5,2.16402993
1.5,3.263502023
1,1.734228687
0.5,1.966559224
1.5,2.354057099
1,0.873161695
2,2.790331307
0.5,-0.093995152
1,0.218701246
1,1.29274436
1,1.678886484
0.5,2.562976419
1.5,1.196055168
0.5,-0.83178061
1.5,2.026723131
0.5,0.804861426
0.5,2.941341016
0.5,1.081791052
2,1.444833986
2,3.028902702
0.5,0.885570494
1.5,1.480077821
2.5,1.260150944
2.5,1.837592045
2.5,2.461157976
1,2.788188504
2.5,2.311920631
2.5,3.118704444
2,1.365709563
2,3.026976653
1,1.205313884
2,1.56264862
1.5,-0.310340431
2.5,0.210663174
1.5,1.907708609
0.5,2.187531757
2,2.522110753
2.5,4.150906208
1.5,1.704532599
2.5,1.424957907
2.5,0.959213591
2.5,1.920913365
1.5,3.587876689
1.5,0.418182531
1.5,0.218198903
0.5,0.863089442
2.5,1.279610814
2,0.914715142
1.5,0.589643425
2,2.431429453
1.5,0.716014407
1,-0.16921763
1.5,0.811406352
2,1.662127476
1.5,-0.108189954
2,2.592390061
1.5,1.53752131
1.5,0.010694735
2,2.361250983
2.5,2.476913048
2.5,1.799068374
1,-0.104685366
1,1.577670403
2,0.823785462
2,1.126898259
1.5,1.392793709
0.5,-0.847132497
2.5,3.09848854
0.5,0.877023994
1.5,4.822502684
1,-0.79679152
1,1.526585392
2.5,1.756832025
2,-0.284091322
2.5,3.022903265
0.5,-0.682114425
2,2.335431082
2.5,3.68335929
0.5,0.186131503
0.5,-0.731525259
2,3.439381662
1,-0.510521773
2,2.179180221
2.5,2.683157107
2,2.455120229
0.5,0.271030451
1.5,0.430631873
2.5,1.652865498
2,3.048230266
1.5,2.425501766
2,1.742405383
1,0.435619396
0.5,0.795712586
2.5,3.107876428
1.5,2.244774133
1.5,0.337573789
2.5,3.568391491
1.5,1.194847669
0.5,1.738010627
1.5,0.857379834
1,1.892053155
2,1.146986561
1.5,2.297662749
2,2.890105356
0.5,1.02316945
1.5,1.587996295
0.5,1.211789929
2.5,2.990608013
1.5,1.362171233
0.5,-1.002430165
0.5,0.34240229
2,1.205788392
1.5,1.84625322
2,1.166360379
1.5,0.728860751
1,1.020021365
2,1.308533648
2.5,2.428039366
1.5,1.821121951
2.5,2.349337725
1,1.288161408
1,0.530039751
2,0.451348989
0.5,0.127928854
1.5,1.46562128
1,0.841443134
1,0.09699413
2.5,4.160741452
1,0.23196583
1,1.076559166
1.5,1.568053289
2,1.381115196
0.5,1.392829618
0.5,1.235995441
2,1.342766676
2.5,2.058378074
1,1.976665485
2.5,3.547541245
2.5,3.182723585
0.5,-0.534597168
1.5,0.929076554
1.5,1.463498332
0.5,0.736991309
1,-0.727943568
1,-0.546386543
1,-0.114118672
2.5,3.033467237
1,-0.070893876
1,3.403575201
0.5,1.174497255
2.5,3.088848713
2,1.643072033
2,2.179985544
1,1.630741727
2,0.541106172
1,2.238181644
0.5,-0.571913083
2,1.876314206
0.5,1.329985069
2.5,3.202163298
1.5,1.184634938
1.5,1.990838676
2.5,0.561985622
2.5,4.218567774
2,3.740973028
0.5,1.552347713
0.5,0.652949726
2,0.935904679
2.5,1.647319712
0.5,1.376298925
1.5,2.961716184
1.5,1.967116759
0.5,-0.045596221
2,1.504406596
2,2.968981558
2,2.075488869
2.5,3.495220065
0.5,-0.953788315
1,1.31837127
2,1.190673303
1.5,2.852123334
2.5,2.662796122
0.5,0.116354163
1,1.403763647
2,0.992798865
1.5,2.119717707
1,2.059741643
2,2.816324105
0.5,1.153611995
1,4.069877311
1.5,0.231139377
1,1.831411764
0.5,1.201021181
1,1.677366085
1,0.444108077
2.5,1.714766911
1.5,0.566857617
0.5,1.885963013
2,1.942355174
1.5,1.008557024
0.5,2.184193995
2.5,3.150541768
0.5,-0.030878102
1.5,2.108573349
2,0.611688728
2,1.975841333
2,2.564699606
1,0.160693941
1.5,1.567797723
1,1.79592591
2,2.6931046
1.5,1.205062781
1.5,2.368142204
1,2.557553468
2.5,1.789950091
2.5,4.548960869
0.5,-0.158205015
2,2.29559075
2.5,0.899170009
1,-0.632719703
1,3.127222142
1,-1.5146517
2,1.261367719
2,3.922736929
1,1.027139512
0.5,-0.075493084
1,0.674253379
2,1.376045594
1.5,1.238048696
2,1.768464231
1,1.27074487
2,2.106419062
1,2.2378432
0.5,0.326819975
0.5,-0.38252989
1.5,0.215463099
1,0.221840665
0.5,0.216140448
1.5,1.784954294
1,2.000742589
1.5,1.294899493
1.5,2.193431877
0.5,2.301529176
2,1.39762379
1,1.190804231
2,1.825568499
0.5,-0.067499226
2.5,2.444063686
1,-0.388997249
2,-0.130613492
2.5,3.285191147
1,2.024139553
0.5,-1.099911307
2,3.707109755
1.5,2.16185139
1.5,1.897042166
0.5,-0.954007596
2.5,1.890054054
2,2.602010666
1.5,1.506195709
2.5,2.892698038
1.5,2.55536151
1.5,1.82515393
2,1.703844266
2.5,2.100808997
0.5,-0.268235328
1,4.222380897
0.5,2.490158813
1.5,1.850525049
2.5,1.430974988
0.5,-0.338278489
1.5,1.268941467
1.5,2.006839358
0.5,0.177332438
2.5,3.124365321
0.5,0.307360191
2.5,2.58286715
1,1.802298498
0.5,1.237836432
1,0.340497056
1.5,1.929551222
2,1.866606999
2,1.56767378
1.5,-0.601580851
2,2.5445496
2,0.42556594
1.5,1.826608782
2.5,1.211897549
1.5,1.900601486
1.5,1.454001352
1,1.383114961
1,0.100034917
2.5,1.597883467
0.5,1.543588377
0.5,-0.628448439
0.5,3.119131374
1.5,0.28484887
1.5,0.627387188
1,0.474040773
2.5,3.479824193
0.5,-0.243095011
2,2.112513828
2.5,4.671425666
2,2.2838846
1.5,1.294754988
2.5,1.087886834
1,-0.601339209
2,1.225644597
2.5,2.686430733
2,3.12320525
1.5,0.663941669
1,1.476013128
0.5,0.028990547
2,2.828427793
2.5,3.182104972
2,1.698039851
1.5,2.071732929
1.5,1.160154971
2,2.042488831
2.5,0.532201618
0.5,-0.335359006
2.5,3.386282863
1,0.580100395
2.5,4.059243379
1.5,-0.108171904
1.5,0.051744014
2,2.691351183
1.5,2.632712153
1,0.079489743
1,0.151405486
0.5,1.897149177
0.5,0.280690584
2,2.345576952
0.5,1.138184267
2.5,1.817008515
2,2.657048342
1.5,2.085376633
0.5,0.968126487
2,1.573261386
2.5,1.832554086
2,1.885982315
1.5,2.943772884
2.5,1.918912929
2,0.55391179
2.5,2.554754466
0.5,1.140413556
1,0.514768426
2.5,0.687912299
1.5,1.352029613
2.5,0.701504963
0.5,-0.1225383
1,0.820887068
2.5,2.815406056
1.5,1.473270097
2,-0.223402891
0.5,2.467832034
1.5,0.248344794
2,2.652980599
2.5,1.415951759
1.5,1.793015225
2.5,1.756437185
2.5,2.415882154
0.5,1.31308866
2,1.529283945
0.5,1.211097264
1.5,0.041216563
1.5,2.482309055
2,2.186573809
1,0.99367851
0.5,-1.102679033
0.5,0.910084346
2,1.850648499
2,0.991104782
0.5,1.093384878
0.5,0.718116011
2.5,0.965394686
2,2.780401374
2,1.741655996
2,1.828140025
0.5,0.101499589
1,0.664015614
2.5,2.096052996
2,0.872453167
1,2.203760251
1.5,1.751296239
1.5,2.975651087
1.5,0.959889018
0.5,0.96466168
0.5,0.686235105
2.5,2.161185153
2.5,1.767563087
0.5,1.581920529
2.5,0.953727531
2.5,2.860060187
2.5,2.432340607
2,0.450526121
0.5,1.574984986
2.5,2.267932457
1.5,1.861947139
2,0.900134143
0.5,1.055121103
0.5,0.867137676
1,1.850131878
2,2.672010744
0.5,1.009695195
0.5,-1.382718364
2.5,1.590329958
1,-0.153014923
2,1.786865553
0.5,1.135629794
1,-0.042041325
1,2.226035508
1.5,1.563601137
0.5,1.235088951
1,2.026377883
2.5,2.911030318
2.5,2.46143717
2,1.982145989
2,0.740037867
1.5,2.080150193
2.5,1.840563868
2,1.947425184
0.5,0.158946573
2,1.306824337
2,-0.735995923
1,1.219098471
2.5,2.988269636
0.5,1.313497958
0.5,-0.334517243
0.5,0.389298569
0.5,-0.255625169
1,1.277942726
1,0.753371694
0.5,0.804383456
2,3.302875249
2,0.967899583
2,0.172701745
2,0.3331056
2,2.073055849
1.5,2.365771991
1,0.923891459
0.5,1.091112191
2,2.240456655
0.5,2.822072937
0.5,2.582040808
1.5,3.081598257
1.5,2.242732985
0.5,-0.483943487
2,3.44815856
1,0.102204319
2,3.614125399
1.5,1.502066973
0.5,2.981119366
0.5,-0.681349389
1,0.664434078
2,3.982916014
1,0.554158428
1.5,0.541177108
2.5,0.811252619
2.5,2.946005224
2,2.74581784
1,1.181348915
2.5,3.629393685
2,1.51697433
2,3.213161377
0.5,1.5191769
2,2.379594385
1.5,1.920243258
1.5,0.167648469
1,0.121980094
0.5,1.339521642
2.5,3.145491585
1,2.247983044
1.5,1.287669675
2,1.516195335
0.5,1.275116288
1.5,3.605387923
1.5,2.665304769
0.5,-0.581264346
1.5,2.246351788
0.5,-1.170792739
1.5,0.708313419
2,1.58234977
1,1.031083398
2,3.060448805
2,2.796870914
2.5,2.895726721
1,0.612537212
1,0.613843287
2.5,0.58292123
1.5,3.479989628
1,1.018689423
0.5,0.823995125
1.5,2.777643046
2.5,2.821173264
1,0.11737878
2,1.237414186
2,2.97079394
2,1.110100645
1,0.098234705
2.5,1.324918886
1.5,3.693516649
2.5,2.677830823
2.5,3.132199535
0.5,-0.55556262
1.5,0.488470824
0.5,0.357875459
0.5,1.772389549
1,2.174387804
2.5,1.041835786
2.5,1.842399104
0.5,0.057517967
2,1.498724317
0.5,1.319630395
2.5,1.942321485
1.5,0.501123056
1,2.503753946
1.5,1.328033825
1,0.000342577
2,1.966139098
1,1.323527003
0.5,1.027689819
1,0.667640534
1.5,-1.053530873
2.5,2.525104848
1,-0.351338708
1.5,1.625271549
0.5,0.20190586
1,1.644949392
1,-0.348361923
0.5,0.385455926
0.5,-1.182220748
2,2.541821292
1.5,-0.19604736
2.5,2.239882489
2.5,2.346623839
1.5,2.035700582
1.5,1.515893453
0.5,-0.167702407
1,-0.170940519
0.5,0.573721333
2,0.52216802
1.5,1.181506895
1,2.941880817
2,2.554549264
1.5,1.676629941
1.5,2.383884673
1.5,-0.999433383
2.5,3.94691384
2.5,4.062722486
2.5,3.747273024
2.5,3.177906424
2.5,0.773348497
2.5,4.074382813
2.5,3.241383481
1,0.75672517
2.5,3.110108049
2,1.112865811
0.5,1.202012551
1.5,-0.55221901
1.5,-0.046458426
1.5,2.008898631
0.5,1.571793905
2.5,4.185078121
1,0.975220328
0.5,2.196378658
2,2.055906348
1,-0.683877839
1,0.531699932
1,-0.263894341
2,0.907227944
1.5,0.849262851
1.5,1.365503313
0.5,-0.756042066
0.5,1.680792084
1.5,1.115043735
0.5,0.983982811
2,3.316793013
1,1.198933376
2,2.811341043
1,0.341057704
1,0.578355254
2,3.05428267
0.5,1.076642218
1,0.071900487
1.5,3.5212552
2,1.63694217
1,0.725079457
2,0.736336628
2.5,1.689349784
0.5,0.753833087
1.5,1.36481516
1.5,2.763955139
2.5,2.14684572
2,3.059782618
2.5,2.589767878
2,1.643082302
2,2.048117451
1,0.531488246
0.5,0.936802966
2.5,1.835286348
1.5,2.938177622
1.5,2.284718091
1,0.584696757
1.5,2.103197606
2.5,0.819659717
2,0.877600991
2.5,3.205667715
2.5,2.585378074
1,1.655376962
1,0.673665478
2,1.751154625
1,0.213665893
1.5,0.631341179
1,1.237422524
2.5,3.322746332
2,2.203144246
1,2.214017942
0.5,0.631218736
0.5,2.190943722
2.5,2.505925128
0.5,-0.803449775
2.5,2.392242545
1.5,1.694027521
2,3.386767374
0.5,3.46618501
0.5,0.686597422
2,3.716114652
2.5,4.052443467
1.5,1.986434513
1.5,0.705167267
2.5,3.46434922
0.5,0.738752702
0.5,1.067586664
1,1.112332452
1.5,-0.124947676
1.5,1.028735973
2,2.105406645
2.5,3.442096567
1.5,0.104750087
0.5,-1.147738019
2,2.09651318
1,1.02966168
2,2.66526132
0.5,0.454608868
2.5,2.909532622
1.5,1.300576894
1,2.689443082
2.5,3.137893568
1.5,2.056251514
1,0.129443676
0.5,-0.260975745
1.5,1.713062706
2.5,1.206967864
2.5,2.754100283
0.5,1.184543399
2,1.679987207
0.5,1.694694122
1,-1.875008003
1,1.904987459
0.5,0.48276591
2.5,2.412312202
0.5,1.082461267
2,1.063575361
2,0.777445091
1,1.822925942
2,1.670587784
2.5,2.595402847
0.5,1.145613462
1.5,2.316391094
0.5,0.815094804
2.5,3.208444046
2,2.669080835
1.5,1.804869277
2,3.572278805
0.5,-1.571843257
2,1.760480273
1.5,1.138029299
0.5,1.178314461
2,3.018042895
0.5,-1.445671451
0.5,0.0936466
2,2.147059572
0.5,-0.422906012
2,3.154405767
0.5,1.225877021
1.5,2.540320987
2,2.725718402
2.5,1.818135091
1,0.734242883
1.5,1.804141527
2.5,2.055624755
0.5,-0.836919376
2,2.421852667
2.5,1.993500141
2.5,2.720100658
2,1.793796859
2,1.059995256
2,2.558667395
0.5,-1.787614464
0.5,0.305917928
0.5,-0.15513664
0.5,1.295901881
2.5,1.294424167
1,2.218609618
1,2.012168946
1.5,0.019244583
1.5,3.222007759
2.5,1.658560741
1.5,0.262752706
0.5,-0.098332755
2,3.14885546
2,2.911165566
0.5,1.617069368
1.5,1.218802812
1.5,1.507336964
1.5,1.544697558
2.5,3.646948865
1.5,1.319941017
0.5,1.358624696
2.5,2.264824098
1.5,2.894787064
1.5,1.353119629
1,0.90144773
1.5,-1.45592309
1,2.043479852
1.5,1.457365358
1.5,2.801859416
1,1.734641513
2,1.1586971
2,3.149935093
2.5,2.657862806
0.5,1.058853124
2,3.029911801
2.5,2.641811358
1,1.013564336
2.5,3.591384525
0.5,0.410183208
0.5,-0.148704093
2,1.976665643
2,2.38284999
0.5,1.54177178
2,3.096036975
2,1.670006274
2,2.387897726
2.5,3.205584472
1,-1.17095625
0.5,0.716909744
2.5,1.412546962
0.5,-0.098002618
0.5,-0.043600626
1.5,2.267449454
2,2.155971351
1,1.163991709
2,1.958258434
1.5,2.445851752
0.5,-0.205553339
2,2.193755181
0.5,0.190816582
1.5,2.10077864
0.5,1.123138147
2.5,1.645267643
1,0.397333344
2.5,0.787779009
1,-0.381925564
0.5,0.483099623
2.5,2.558769597
2,3.767876111
0.5,-0.655718739
