Mean,StDev
3.5,2.999361467
3.5,3.335747211
2.25,2.994723855
6,5.819309418
4.75,4.959070381
4.75,4.007221567
4.75,3.980569419
1,1.551069568
6,6.319060946
6,5.823190714
4.75,4.193885942
4.75,5.877485695
6,6.11532098
3.5,3.648611205
3.5,3.471811358
6,6.978026757
6,5.762628521
2.25,1.15527437
4.75,4.479153736
6,5.638843133
3.5,3.38224787
1,0.39900867
6,5.877997244
2.25,3.792500307
6,5.407757792
1,-0.354669999
2.25,1.880503615
2.25,1.858339385
4.75,4.007448799
3.5,3.278962467
6,5.426489906
6,6.78748954
3.5,4.042136312
4.75,5.839865942
2.25,2.538491442
2.25,1.246715554
3.5,4.013532959
6,6.422589716
6,4.131288584
6,5.522863259
3.5,3.905492448
3.5,3.347455727
6,5.637392075
1,0.537932293
1,-0.741578812
2.25,2.57998138
4.75,4.26765466
3.5,1.896430948
1,1.232646609
4.75,4.924779517
2.25,3.197163471
3.5,3.466371314
2.25,4.475600215
6,6.718248133
4.75,5.01105947
6,6.46964246
6,6.884836064
1,0.959542718
6,5.418207574
1,1.407928058
6,4.773272844
3.5,3.276695594
2.25,0.861480284
1,0.667001886
3.5,4.259229747
6,6.324657691
1,0.135009874
6,5.758397118
4.75,3.921566386
3.5,4.504658387
1,1.067821001
4.75,4.811986341
6,5.700956712
1,1.738393028
4.75,4.980112251
2.25,3.225375061
2.25,1.185447206
2.25,2.370536122
3.5,3.773747251
1,0.770896188
2.25,2.821420129
6,6.701819266
1,0.024791167
1,1.238000914
4.75,4.679768972
4.75,3.926993131
3.5,3.300284575
2.25,2.754508872
2.25,2.555370304
3.5,3.655963796
6,6.551786584
4.75,6.202913732
6,5.177487681
6,6.900393727
3.5,4.059252226
2.25,2.662067925
1,0.380922831
3.5,4.182588189
4.75,4.613522186
6,5.46275772
1,0.321222333
6,6.284130182
3.5,3.486783066
1,0.428845286
4.75,4.147714936
3.5,2.94657805
4.75,5.262909723
4.75,3.940232327
6,6.391510661
6,6.26268859
3.5,2.858086127
2.25,1.852948594
4.75,4.752393288
2.25,2.681474619
2.25,1.837840446
4.75,4.235160462
1,1.184004056
3.5,4.110109361
2.25,2.344116568
2.25,2.80561876
6,5.66878033
2.25,4.060131072
6,4.903907187
6,6.112873831
1,0.619354759
2.25,2.084842283
3.5,5.272905528
2.25,2.513445007
3.5,3.700238284
2.25,2.296265825
3.5,3.568798767
6,6.249874688
1,0.522407012
2.25,2.993037257
2.25,2.312559945
3.5,4.118862133
3.5,2.549921444
2.25,1.093453912
4.75,3.957175845
6,6.099303387
4.75,4.069926007
4.75,4.538465138
3.5,3.972857783
6,5.714767741
1,0.330191551
1,1.450212911
1,0.605216618
3.5,3.298907318
4.75,4.549414886
1,0.627755675
1,0.320949797
1,1.536950499
4.75,4.614067458
1,0.451999699
3.5,2.86354201
4.75,6.053819183
6,4.906762733
1,0.225009663
2.25,1.75506019
2.25,3.461978735
6,5.026793861
3.5,3.744397022
6,5.856353397
1,0.349706366
3.5,3.434713669
6,5.953903978
1,1.570365947
1,0.548728242
4.75,5.456592407
1,1.690535196
2.25,3.09383995
1,1.625199479
1,-0.175181438
1,1.01904244
4.75,5.693619016
2.25,3.183817376
1,0.385388904
6,6.61342126
1,0.101520067
3.5,4.488551049
1,0.974871829
1,0.242946401
2.25,2.031229887
3.5,4.838893807
4.75,4.375980332
3.5,3.304782455
1,0.520413139
1,0.661208227
4.75,4.621309195
1,1.491692798
3.5,3.640517849
4.75,4.563039005
1,2.453816205
4.75,3.651748494
6,5.269722094
3.5,3.255558335
1,1.728484676
3.5,3.360782115
4.75,4.63436681
4.75,4.970416273
6,6.549711006
1,1.091610798
1,0.536186965
3.5,3.6796611
4.75,5.78991845
1,0.961294198
2.25,4.030243864
4.75,4.818453583
3.5,3.471548393
6,5.697401464
2.25,2.489224768
3.5,2.560918932
2.25,3.125043569
2.25,2.275916379
4.75,5.013517262
2.25,2.187707958
6,7.299362477
6,6.140214418
2.25,1.813594983
4.75,5.901578793
2.25,2.425740324
4.75,5.191053013
2.25,-0.117103593
3.5,3.743322341
2.25,2.228152062
6,7.050769207
2.25,1.91954845
2.25,2.096584022
6,6.365158615
2.25,1.667504275
4.75,4.352617106
3.5,2.128341219
1,0.802957101
6,5.815568623
3.5,3.947644683
2.25,2.715363881
1,1.683340549
2.25,2.229468118
2.25,2.603494229
2.25,2.515549112
6,6.511770046
6,5.686854895
4.75,5.042480397
2.25,2.087570992
2.25,1.941231816
2.25,2.186829247
3.5,3.648347792
6,5.851004505
3.5,1.763751707
6,6.055849557
4.75,3.940263363
6,5.909718218
4.75,5.628110115
4.75,5.547451298
6,5.504762055
2.25,3.112641156
3.5,2.84870058
3.5,3.684085006
3.5,4.35317345
2.25,2.267363175
6,6.631417344
4.75,4.337163136
6,6.728220256
6,6.638669568
4.75,3.901027919
1,1.788942271
1,1.306417925
6,8.090524618
3.5,2.780680236
1,1.997433998
4.75,5.375533383
2.25,3.10489693
6,7.296054733
6,7.117584705
3.5,2.730594308
6,6.17371709
3.5,4.268389889
2.25,2.195030134
4.75,4.797238787
4.75,4.321822105
1,-0.622334118
1,-0.207996144
2.25,2.371344749
4.75,5.110099752
3.5,3.764301323
1,0.974833912
6,6.661825787
2.25,2.224707868
6,6.01286529
2.25,2.346251786
4.75,5.154913621
4.75,4.459551598
6,5.518265015
3.5,5.190593863
3.5,4.797958393
3.5,3.330236518
2.25,1.291892794
3.5,2.86479597
6,7.122599628
4.75,5.386040374
6,5.49790782
4.75,4.79899945
6,4.805556134
4.75,4.801783773
4.75,4.860083644
4.75,4.781797886
6,6.240692863
6,5.858842127
2.25,2.440823575
3.5,3.533597393
1,0.793396676
2.25,3.025190771
4.75,5.38941163
2.25,1.670254546
2.25,1.89886567
6,5.843071702
3.5,3.093940948
2.25,2.723461966
3.5,2.530326405
1,2.063737907
2.25,3.054695409
4.75,4.90704548
4.75,4.90100569
2.25,2.386788369
3.5,3.448936807
3.5,4.705800468
1,0.880048013
2.25,3.586139582
1,0.347231334
4.75,4.970152746
1,1.601803575
1,0.535166742
1,1.151868002
6,5.307386119
2.25,1.724400161
1,0.898226563
6,5.600329047
2.25,1.493514218
3.5,3.934625022
4.75,4.322146281
1,0.928338214
4.75,5.231083483
4.75,3.895013858
1,1.298550022
2.25,2.30101786
4.75,5.27443013
6,5.418491738
1,2.418710061
6,5.313359244
4.75,5.913529291
1,0.98125256
6,6.158816026
6,6.211487575
4.75,5.272071088
4.75,4.689535574
1,1.436097299
6,5.074153729
6,5.867131835
2.25,2.301071084
3.5,3.54055438
2.25,2.814362415
1,0.112017856
3.5,2.583114478
2.25,2.493756853
1,1.447601122
1,1.454568586
6,5.925453842
6,7.007149219
2.25,2.269500248
6,5.663617168
4.75,3.171770829
3.5,2.925170869
1,0.719602946
3.5,3.712840571
3.5,3.783475829
6,5.619656591
2.25,0.86537251
6,6.141355113
3.5,4.793111052
2.25,2.395258717
2.25,1.453565043
3.5,2.745903164
6,5.951201532
2.25,2.791817352
4.75,5.246192333
3.5,5.501683269
4.75,4.960901131
4.75,4.476235254
1,-0.126825513
2.25,2.386398246
6,6.68288427
3.5,3.025963948
4.75,5.050438942
3.5,2.958724338
4.75,5.261291
1,1.246600349
1,0.828149306
2.25,2.933476021
6,6.574166128
2.25,2.077837375
2.25,2.720639261
4.75,4.403112342
4.75,4.219237579
3.5,3.473533795
6,6.165599754
4.75,5.250813766
1,1.557161721
3.5,3.525141171
2.25,2.091873833
2.25,3.154124679
3.5,4.79936913
3.5,2.482039196
4.75,4.118477167
3.5,2.512205444
2.25,1.912911719
6,6.682970641
1,1.152433183
2.25,2.639726608
6,6.525598738
6,6.064870264
3.5,2.668463841
3.5,4.382085763
6,4.94306661
1,0.781590825
1,1.277715919
6,6.556841071
1,0.869791944
4.75,3.996366251
4.75,4.971309527
4.75,4.558862324
3.5,3.662438505
1,1.774273576
3.5,2.845790591
3.5,3.482639195
1,2.141436064
6,6.450909622
4.75,4.920217112
3.5,3.910731674
6,7.863572215
4.75,5.157075238
6,6.710392127
2.25,1.593053715
1,0.87757845
4.75,5.256530917
2.25,3.397834297
1,1.453532147
2.25,2.409313937
3.5,3.869895355
2.25,2.380063071
3.5,3.478902582
6,6.765343388
4.75,4.715682438
4.75,4.916921315
4.75,4.950335684
3.5,4.060343882
6,6.462577233
4.75,5.560500261
1,0.585801087
2.25,0.950706277
3.5,3.598870205
6,5.617518151
1,1.062703407
6,6.636915041
3.5,1.039177286
3.5,3.060623359
3.5,3.659750246
3.5,3.275266571
4.75,5.347587035
3.5,3.94296682
6,6.417707443
6,5.168614042
6,4.77073062
1,1.384449036
3.5,2.719468444
6,6.112168157
6,6.509502324
2.25,2.48474477
6,5.453430758
4.75,5.02520074
1,0.026469911
1,2.053233339
2.25,2.066692033
1,2.341175065
2.25,2.83515086
2.25,1.330298129
2.25,1.326910261
6,6.183156127
6,5.988577301
6,4.011031513
6,6.007098582
6,5.894715336
6,5.902366991
2.25,1.420410243
3.5,2.816755245
6,6.213498101
4.75,5.978168604
6,6.374026335
4.75,4.315164334
4.75,4.982249586
6,6.427124869
2.25,1.993572195
3.5,4.553749361
4.75,3.341078707
3.5,3.456906599
3.5,2.447958414
2.25,2.613209767
3.5,3.051012179
3.5,3.196069935
2.25,0.568149706
6,4.493788481
1,1.551909735
6,5.812829082
6,5.618522924
4.75,4.292521189
6,4.3219884
3.5,3.975409385
4.75,3.322404831
3.5,3.56651705
1,0.395902031
6,6.547599593
4.75,5.276397452
2.25,2.094802197
4.75,4.424956847
2.25,1.156916778
3.5,3.008948433
4.75,5.407987046
4.75,4.808355699
3.5,3.43369692
1,1.489713782
6,5.093927455
1,0.50210576
3.5,4.358584703
2.25,3.286741764
4.75,2.489886834
2.25,1.747114198
1,-0.187492639
6,6.414101739
1,-0.16113319
1,1.30499393
3.5,3.347243851
4.75,5.080213258
1,1.669619944
2.25,1.546006549
2.25,2.760388237
4.75,4.169594945
2.25,1.828514279
1,-0.302076608
6,6.137040298
4.75,3.499525858
1,0.957837697
1,0.36857649
2.25,3.215165652
4.75,3.437673716
6,7.25598089
6,6.703367006
1,1.096033565
1,1.301113019
6,6.651514025
6,6.169093891
6,6.863948133
1,0.571912106
6,5.266892285
3.5,4.150429115
3.5,3.932512136
3.5,3.255009803
3.5,3.593330299
4.75,4.31862316
3.5,2.51190528
1,2.808881481
2.25,2.31677696
3.5,4.30924534
3.5,3.905405257
1,1.745921753
2.25,2.00971091
3.5,3.233017994
4.75,3.806482203
2.25,-0.145464936
1,0.226289787
6,6.810364003
6,7.159504856
3.5,5.385235206
6,6.317140547
1,1.282232797
4.75,5.36109849
2.25,2.306652864
3.5,2.125807211
4.75,4.606628194
1,2.122501797
4.75,6.680668105
4.75,4.517333139
3.5,3.833394647
2.25,2.535233959
4.75,4.419374544
2.25,2.66244855
2.25,1.600286832
2.25,2.23623378
1,-0.048136226
4.75,4.168295675
3.5,4.046157878
6,5.797322814
1,0.254987136
3.5,3.432367359
1,0.770844948
4.75,4.963661705
2.25,3.699165365
1,1.060418878
1,0.676668566
3.5,4.038518514
6,6.90540368
4.75,4.204694793
1,1.986149047
2.25,1.9447155
1,2.058180085
2.25,1.333022017
1,0.983719889
3.5,3.712952193
6,7.086806464
4.75,3.077236451
1,0.853209246
6,6.351422925
1,0.846477607
3.5,2.858107948
4.75,5.042338136
4.75,2.704242464
3.5,2.349943998
4.75,4.814055261
3.5,3.30697876
3.5,4.395413267
4.75,4.757411888
3.5,3.02375791
3.5,4.492778636
2.25,2.582512964
2.25,2.452102284
2.25,2.79695938
2.25,2.893126139
6,6.280843467
1,0.750905881
1,0.739803079
6,6.069430378
1,0.343907235
2.25,1.728207424
2.25,1.900483898
6,6.616067228
1,0.474802471
2.25,1.485977158
6,6.053252631
2.25,2.933579443
2.25,2.400283634
2.25,2.408618105
1,0.763789236
3.5,3.726768708
2.25,2.509505533
4.75,4.501697605
3.5,2.113315911
2.25,1.693341234
4.75,5.370429807
2.25,2.316036878
1,1.13126529
3.5,3.814204056
3.5,3.285508426
6,6.341993506
4.75,4.345579428
1,1.236209324
2.25,2.658903071
4.75,4.363669419
3.5,4.229532147
4.75,4.628413323
1,1.506632826
6,5.316142422
1,0.632246774
1,2.189923815
6,6.817693382
3.5,4.644926042
4.75,6.193462121
1,0.734518532
6,5.797642707
1,0.322516129
6,5.006590947
2.25,3.109178697
4.75,4.881885917
2.25,1.645766968
4.75,4.017276449
4.75,5.269064288
2.25,2.697275496
2.25,3.287972508
6,6.574919349
6,5.505367935
2.25,1.976230148
3.5,3.959208356
3.5,2.708581972
2.25,1.388526502
3.5,3.044642953
4.75,4.661026948
2.25,3.67316946
6,7.403295009
2.25,1.010804986
6,7.078690488
2.25,2.882247728
2.25,3.07821682
2.25,1.950676271
1,2.459562433
1,0.92913302
3.5,2.465244299
4.75,3.999780067
1,0.21108146
2.25,2.613526433
2.25,2.013597516
1,1.641042615
4.75,4.027496604
3.5,1.781296845
2.25,2.712711037
1,1.161109179
4.75,3.633647546
3.5,3.766784896
3.5,3.008643534
4.75,6.038382952
3.5,3.241570303
4.75,4.788855558
6,6.410769694
2.25,1.855454753
3.5,3.190628174
4.75,5.060738384
1,2.455339432
3.5,3.933597683
6,6.256222467
3.5,4.817856293
6,5.521371549
3.5,4.203033354
2.25,3.450777882
2.25,2.101710157
6,7.017653592
3.5,4.102757225
2.25,2.71797599
1,2.262144775
2.25,2.291052795
1,-0.532663039
2.25,1.093789936
2.25,1.122092101
6,7.021453743
4.75,4.612494182
2.25,2.856667588
2.25,1.174128607
4.75,5.166576154
2.25,2.757894166
4.75,3.917454031
3.5,4.568525496
1,0.833181279
1,0.904022549
1,1.165542661
2.25,3.291030588
4.75,4.746772802
6,6.844974664
2.25,3.313851347
2.25,1.938906858
1,1.818217555
3.5,3.542919251
1,0.676780814
6,7.205516464
3.5,5.387525037
6,5.42375948
6,4.790500446
6,4.397981268
1,0.96678168
3.5,2.82206211
3.5,3.810280412
1,0.5309231
3.5,3.82296912
4.75,4.914583124
1,0.543298205
6,5.805927341
1,1.56535868
1,1.656808325
6,4.549005868
2.25,0.981995254
3.5,4.527872127
4.75,4.864539536
3.5,2.247468051
1,1.632882346
3.5,4.565756531
4.75,2.660939027
3.5,3.140455211
3.5,2.507486907
4.75,5.374675584
3.5,2.783787458
2.25,2.35251672
4.75,4.439752428
3.5,4.798460865
3.5,3.66168735
4.75,5.492254858
2.25,1.224758816
1,1.308387524
2.25,2.653927049
1,0.215267769
1,-0.168474024
1,2.446678756
1,0.690378954
1,1.517332964
1,1.62161804
4.75,3.181332351
1,1.728202519
4.75,5.001155836
2.25,2.111017868
6,7.516681678
1,2.549035774
1,-0.13770718
6,5.62554636
4.75,5.302440286
6,5.261207689
1,0.537198294
3.5,2.743287641
3.5,3.777143048
1,0.296121378
4.75,4.301498265
3.5,2.709100035
1,1.714111097
6,5.0968065
6,6.486084619
4.75,4.253217708
2.25,2.869031065
6,4.986029254
6,5.269097663
4.75,4.498706768
6,6.108017461
3.5,4.673813384
4.75,4.697696066
3.5,3.519715129
2.25,2.16022591
2.25,2.546627692
3.5,2.693253463
2.25,3.083744029
3.5,2.872815679
4.75,6.842795957
3.5,4.028467794
4.75,2.777569469
1,0.94316435
4.75,4.134882978
2.25,2.635621576
4.75,3.700996482
1,0.794193898
2.25,2.060478011
4.75,4.479890372
2.25,1.84282202
6,7.005521568
4.75,5.931923971
1,0.618738326
2.25,1.347090331
1,1.434743658
6,5.49733771
3.5,3.632616917
3.5,4.548147908
3.5,3.568058549
6,5.342919691
2.25,0.070175347
1,0.25692613
4.75,4.819457226
6,6.102029576
1,1.01928385
1,0.502231694
4.75,4.357416942
2.25,2.120241235
2.25,1.406073639
6,4.960834187
1,0.483608314
1,0.886430233
2.25,1.805128938
4.75,5.197098377
4.75,3.719072153
4.75,3.340057974
1,0.554101546
1,0.909470196
2.25,2.851682388
2.25,1.076462555
1,1.521184057
2.25,2.498547749
4.75,3.809943167
6,6.423650725
3.5,3.769399651
2.25,1.959284423
1,1.234629036
1,0.457486916
1,0.660708856
2.25,2.966741347
1,-1.332776423
4.75,4.331251363
1,0.253313452
3.5,4.689922107
